Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	-359.44 [0.05s]	-499.222 [0.05s]	106.504 [0.05s]	6.87549 [0s]	0 [0s]	0 [0s]	-4.5973 [0.05s]	10.8976 [0.05s]	-0.573405 [0.05s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	2.06265 [0s]	0 [0s]	-2.00907 [234.25s]	-12.8556 [225.9s]	-1.31019 [74.8s]	-5.20822 [269.6s]	-2.00907 [234.25s]	-1.31019 [74.8s]	-23.0503 [2.85s]	0 [0s]	0 [0s]	0 [0s]	-8.57268e+06 [204.7s]
Max	6951.11 [224.5s]	9654.32 [224.5s]	1089.52 [224.5s]	6.87549 [0s]	22.7803 [269.6s]	0 [0s]	88.9059 [224.5s]	111.481 [224.5s]	11.0889 [224.5s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.883 [279.3s]	2.06265 [0s]	12.8682 [225.9s]	2.56159 [2.85s]	0 [0s]	1.62261 [150.75s]	4.8556 [225.9s]	2.56159 [2.85s]	1.62261 [150.75s]	15.1683 [250.15s]	0 [0s]	0 [0s]	0 [0s]	6.58279e+06 [135.4s]
Mean	3909.47	5429.82	823.146	6.87549	8.59583	0	50.0028	84.2255	6.23668	64.1403	8.72665	2.90888	179.852	2.06265	7.87272	0.038824	-7.82583	0.00150333	-0.173025	0.038824	0.00150333	-0.430955	0	0	0	-563257
Standard deviation	1198.98	1665.25	118.237	4.16301e-06	2.29524	0	15.3351	12.0982	1.9127	3.558e-05	nan	9.84175e-07	104.01	nan	1.66337	0.707278	1.67694	0.434878	1.67433	0.707278	0.434878	5.63697	0	0	0	2.69271e+06
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
193.45	3167.94	4399.92	796.597	6.87549	6.76729	0	40.5186	81.509	5.05374	64.1403	8.72665	2.90888	58.3186	2.06265	9.47799	-0.184759	-9.47306	0.243289	1.47306	-0.184759	0.243289	1.11734	0	0	0	-1.94163e+06
193.5	3227.88	4483.16	801.481	6.87549	6.84428	0	41.2851	82.0087	5.14935	64.1403	8.72665	2.90888	60.3812	2.06265	9.37137	-0.0389842	-9.36025	0.454757	1.36025	-0.0389842	0.454757	0.238628	0	0	0	-2.25376e+06
193.55	3140.13	4361.29	790.735	6.87549	6.91858	0	40.1628	80.9091	5.00937	64.1403	8.72665	2.90888	62.4439	2.06265	9.27074	0.265236	-9.26063	0.341993	1.26063	0.265236	0.341993	-1.64058	0	0	0	-2.5407e+06
193.6	3222.47	4475.66	801.301	6.87549	6.94632	0	41.216	81.9903	5.14073	64.1403	8.72665	2.90888	64.5065	2.06265	9.23372	0.128124	-9.22448	0.392463	1.22448	0.128124	0.392463	-0.795761	0	0	0	-2.28411e+06
193.65	3402.38	4725.52	815.848	6.87549	6.86981	0	43.517	83.4787	5.42773	64.1403	8.72665	2.90888	66.5692	2.06265	9.33654	-0.0263358	-9.32894	0.375868	1.32894	-0.0263358	0.375868	0.161747	0	0	0	-2.61502e+06
193.7	3342.4	4642.23	809.537	6.87549	6.84731	0	42.75	82.833	5.33206	64.1403	8.72665	2.90888	68.6318	2.06265	9.36723	-0.0299534	-9.3642	0.236261	1.3642	-0.0299534	0.236261	0.183272	0	0	0	-2.5991e+06
193.75	3387.58	4704.98	813.038	6.87549	6.75777	0	43.3278	83.1912	5.40413	64.1403	8.72665	2.90888	70.6945	2.06265	9.49134	-0.101406	-9.4907	0.0427595	1.4907	-0.101406	0.0427595	0.612167	0	0	0	-2.78306e+06
193.8	3411.98	4738.86	814.981	6.87549	6.59349	0	43.6398	83.39	5.44304	64.1403	8.72665	2.90888	72.7571	2.06265	9.72782	-0.278235	-9.72299	-0.129145	1.72299	-0.278235	-0.129145	1.63914	0	0	0	-2.42027e+06
193.85	3591.86	4988.7	830.046	6.87549	6.63883	0	45.9405	84.9315	5.73001	64.1403	8.72665	2.90888	74.8198	2.06265	9.66138	-0.102502	-9.65909	-0.183724	1.65909	-0.102502	-0.183724	0.608001	0	0	0	-2.94599e+06
193.9	3653.93	5074.91	834.208	6.87549	6.6989	0	46.7344	85.3573	5.82903	64.1403	8.72665	2.90888	76.8824	2.06265	9.57475	0.161663	-9.5727	-0.114833	1.5727	0.161663	-0.114833	-0.967516	0	0	0	-2.90959e+06
193.95	3791.27	5265.65	847.79	6.87549	6.4891	0	48.491	86.7471	6.04811	64.1403	8.72665	2.90888	78.9451	2.06265	9.88431	0.108631	-9.88342	-0.0759487	1.88342	0.108631	-0.0759487	-0.629725	0	0	0	-2.64486e+06
194	4046.69	5620.4	869.123	6.87549	6.42742	0	51.7579	88.9299	6.45558	64.1403	8.72665	2.90888	81.0077	2.06265	9.97916	0.27138	-9.96763	-0.395631	1.96763	0.27138	-0.395631	-1.55956	0	0	0	-2.60668e+06
194.05	4191.04	5820.89	881.17	6.87549	6.33393	0	53.6041	90.1626	6.68586	64.1403	8.72665	2.90888	83.0704	2.06265	10.1265	0.109359	-10.1175	-0.41202	2.11749	0.109359	-0.41202	-0.61928	0	0	0	-2.42984e+06
194.1	4335.47	6021.49	892.356	6.87549	6.5418	0	55.4515	91.3072	6.91627	64.1403	8.72665	2.90888	85.133	2.06265	9.80468	0.121619	-9.79002	-0.522069	1.79002	0.121619	-0.522069	-0.711736	0	0	0	-2.32679e+06
194.15	4493.08	6240.39	897.369	6.87549	6.63296	0	57.4673	91.82	7.1677	64.1403	8.72665	2.90888	87.1957	2.06265	9.66993	0.10502	-9.64763	-0.647812	1.64763	0.10502	-0.647812	-0.623672	0	0	0	-1.88861e+06
194.2	4561.19	6334.99	897.211	6.87549	6.71999	0	58.3384	91.804	7.27635	64.1403	8.72665	2.90888	89.2583	2.06265	9.5447	0.100689	-9.53435	-0.432726	1.53435	0.100689	-0.432726	-0.605056	0	0	0	-1.54617e+06
194.25	4450.39	6181.09	884.15	6.87549	6.81124	0	56.9212	90.4675	7.09959	64.1403	8.72665	2.90888	91.3209	2.06265	9.41683	-0.0660327	-9.40785	-0.405883	1.40785	-0.0660327	-0.405883	0.402146	0	0	0	-1.18927e+06
194.3	4394.89	6104.02	875.146	6.87549	6.78679	0	56.2115	89.5462	7.01106	64.1403	8.72665	2.90888	93.3836	2.06265	9.45076	0.034279	-9.44751	-0.245357	1.44751	0.034279	-0.245357	-0.207889	0	0	0	-1.26482e+06
194.35	4383.16	6087.72	870.869	6.87549	6.75366	0	56.0613	89.1085	6.99234	64.1403	8.72665	2.90888	95.4462	2.06265	9.49712	0.224823	-9.49071	-0.266949	1.49071	0.224823	-0.266949	-1.35701	0	0	0	-1.38396e+06
194.4	4285.18	5951.64	863.722	6.87549	6.78571	0	54.8082	88.3773	6.83604	64.1403	8.72665	2.90888	97.5089	2.06265	9.45227	0.259117	-9.44487	-0.269451	1.44487	0.259117	-0.269451	-1.5715	0	0	0	-786199
194.45	4287.33	5954.63	863.551	6.87549	6.89121	0	54.8358	88.3598	6.83948	64.1403	8.72665	2.90888	99.5715	2.06265	9.30756	0.443523	-9.28928	-0.378362	1.28928	0.443523	-0.378362	-2.73355	0	0	0	-995775
194.5	4303.21	5976.68	862.805	6.87549	6.96349	0	55.0388	88.2834	6.8648	64.1403	8.72665	2.90888	101.634	2.06265	9.21094	0.505242	-9.18437	-0.483187	1.18437	0.505242	-0.483187	-3.14873	0	0	0	-1.65734e+06
194.55	4318.75	5998.26	864.134	6.87549	6.96698	0	55.2375	88.4194	6.88959	64.1403	8.72665	2.90888	103.697	2.06265	9.20633	0.554684	-9.18128	-0.39088	1.18128	0.554684	-0.39088	-3.4573	0	0	0	-2.32721e+06
194.6	4298.9	5970.7	861.797	6.87549	6.81355	0	54.9837	88.1803	6.85793	64.1403	8.72665	2.90888	105.759	2.06265	9.41364	0.728265	-9.38359	-0.185785	1.38359	0.728265	-0.185785	-4.43786	0	0	0	-2.7885e+06
194.65	4211.48	5849.28	859.422	6.87549	6.77693	0	53.8656	87.9373	6.71847	64.1403	8.72665	2.90888	107.822	2.06265	9.4645	0.553615	-9.44486	-0.254667	1.44486	0.553615	-0.254667	-3.35458	0	0	0	-3.43786e+06
194.7	4163.08	5782.06	856.235	6.87549	6.70355	0	53.2466	87.6112	6.64127	64.1403	8.72665	2.90888	109.885	2.06265	9.56812	0.537004	-9.55197	-0.142577	1.55197	0.537004	-0.142577	-3.21774	0	0	0	-3.65534e+06
194.75	4098.36	5692.16	851.183	6.87549	6.72575	0	52.4187	87.0943	6.538	64.1403	8.72665	2.90888	111.947	2.06265	9.53652	0.88488	-9.49468	-0.115513	1.49468	0.88488	-0.115513	-5.32444	0	0	0	-3.07933e+06
194.8	4097.16	5690.51	849.093	6.87549	6.6209	0	52.4035	86.8804	6.5361	64.1403	8.72665	2.90888	114.01	2.06265	9.68755	0.97187	-9.63219	-0.35357	1.63219	0.97187	-0.35357	-5.76154	0	0	0	-2.94462e+06
194.85	4001.01	5556.96	841.115	6.87549	6.71896	0	51.1736	86.0641	6.38271	64.1403	8.72665	2.90888	116.073	2.06265	9.54616	0.820671	-9.51055	-0.0714154	1.51055	0.820671	-0.0714154	-4.93187	0	0	0	-2.94685e+06
194.9	3817.75	5302.43	831.466	6.87549	6.74376	0	48.8297	85.0768	6.09036	64.1403	8.72665	2.90888	118.135	2.06265	9.51107	0.67018	-9.48718	0.0675251	1.48718	0.67018	0.0675251	-4.04069	0	0	0	-3.04722e+06
194.95	3668.65	5095.36	822.721	6.87549	6.66938	0	46.9228	84.182	5.85251	64.1403	8.72665	2.90888	120.198	2.06265	9.61713	0.867927	-9.57401	0.272395	1.57401	0.867927	0.272395	-5.17996	0	0	0	-2.80289e+06
195	3681.63	5113.38	826.947	6.87549	6.69969	0	47.0887	84.6144	5.87321	64.1403	8.72665	2.90888	122.261	2.06265	9.57362	0.770865	-9.5392	0.252398	1.5392	0.770865	0.252398	-4.62005	0	0	0	-3.17685e+06
195.05	3552.49	4934.01	818.031	6.87549	6.64018	0	45.4369	83.7021	5.66719	64.1403	8.72665	2.90888	124.323	2.06265	9.65943	0.739103	-9.62955	0.173272	1.62955	0.739103	0.173272	-4.38906	0	0	0	-3.76223e+06
195.1	3508.46	4872.87	810.998	6.87549	6.70783	0	44.8739	82.9825	5.59696	64.1403	8.72665	2.90888	126.386	2.06265	9.562	0.769053	-9.53083	-0.061153	1.53083	0.769053	-0.061153	-4.61327	0	0	0	-4.53492e+06
195.15	3445.62	4785.58	800.869	6.87549	6.79329	0	44.0701	81.946	5.49671	64.1403	8.72665	2.90888	128.449	2.06265	9.44172	0.686416	-9.41667	-0.0363831	1.41667	0.686416	-0.0363831	-4.16913	0	0	0	-5.02215e+06
195.2	3463.93	4811.02	803.825	6.87549	6.89927	0	44.3043	82.2486	5.52593	64.1403	8.72665	2.90888	130.511	2.06265	9.29667	0.760029	-9.26548	-0.0368365	1.26548	0.760029	-0.0368365	-4.68936	0	0	0	-5.16702e+06
195.25	3438.27	4775.37	804.512	6.87549	7.04923	0	43.976	82.3188	5.48498	64.1403	8.72665	2.90888	132.574	2.06265	9.0989	0.819215	-9.06096	0.133692	1.06096	0.819215	0.133692	-5.16615	0	0	0	-4.83166e+06
195.3	3507.6	4871.67	813.504	6.87549	6.96295	0	44.8628	83.2389	5.59559	64.1403	8.72665	2.90888	134.637	2.06265	9.21166	0.695802	-9.17687	0.394497	1.17687	0.695802	0.394497	-4.33594	0	0	0	-4.48205e+06
195.35	3516.23	4883.66	812.028	6.87549	6.92601	0	44.9732	83.0879	5.60936	64.1403	8.72665	2.90888	136.699	2.06265	9.26079	0.621817	-9.22933	0.441806	1.22933	0.621817	0.441806	-3.85442	0	0	0	-4.93233e+06
195.4	3766.64	5231.44	834.972	6.87549	6.96055	0	48.176	85.4356	6.00882	64.1403	8.72665	2.90888	138.762	2.06265	9.21484	0.653208	-9.18658	0.305613	1.18658	0.653208	0.305613	-4.06715	0	0	0	-5.63636e+06
195.45	4045.26	5618.43	861.726	6.87549	6.85354	0	51.7397	88.1731	6.45331	64.1403	8.72665	2.90888	140.824	2.06265	9.35871	0.774101	-9.32541	0.151675	1.32541	0.774101	0.151675	-4.74523	0	0	0	-5.57714e+06
195.5	4079.99	5666.66	865.899	6.87549	6.73133	0	52.1838	88.6001	6.50871	64.1403	8.72665	2.90888	142.887	2.06265	9.52862	0.911238	-9.48144	0.257848	1.48144	0.911238	0.257848	-5.48969	0	0	0	-5.44545e+06
195.55	4282.29	5947.62	886.424	6.87549	6.826	0	54.7712	90.7001	6.83142	64.1403	8.72665	2.90888	144.95	2.06265	9.39647	0.915576	-9.35143	0.0784581	1.35143	0.915576	0.0784581	-5.59187	0	0	0	-4.39839e+06
195.6	4254.45	5908.96	880.276	6.87549	6.72181	0	54.4151	90.0711	6.78701	64.1403	8.72665	2.90888	147.012	2.06265	9.54211	0.881655	-9.49379	0.377669	1.49379	0.881655	0.377669	-5.30564	0	0	0	-4.89288e+06
195.65	4148.75	5762.15	866.93	6.87549	6.6991	0	53.0632	88.7056	6.61839	64.1403	8.72665	2.90888	149.075	2.06265	9.57446	0.919544	-9.51804	0.481368	1.51804	0.919544	0.481368	-5.51826	0	0	0	-5.25609e+06
195.7	4151.78	5766.36	866.244	6.87549	6.70849	0	53.102	88.6353	6.62323	64.1403	8.72665	2.90888	151.138	2.06265	9.56106	0.745969	-9.51495	0.568457	1.51495	0.745969	0.568457	-4.4828	0	0	0	-4.95812e+06
195.75	4226.1	5869.58	872.74	6.87549	6.73877	0	54.0525	89.3	6.74179	64.1403	8.72665	2.90888	153.2	2.06265	9.5181	0.703376	-9.47264	0.607115	1.47264	0.703376	0.607115	-4.24662	0	0	0	-4.5815e+06
195.8	4225.14	5868.25	874.112	6.87549	6.61107	0	54.0403	89.4404	6.74026	64.1403	8.72665	2.90888	155.263	2.06265	9.70196	0.80586	-9.65996	0.404757	1.65996	0.80586	0.404757	-4.76873	0	0	0	-3.9135e+06
195.85	4020.95	5584.65	855.507	6.87549	6.70379	0	51.4286	87.5367	6.41451	64.1403	8.72665	2.90888	157.326	2.06265	9.56777	0.835818	-9.5273	0.272188	1.5273	0.835818	0.272188	-5.01365	0	0	0	-4.05669e+06
195.9	3946.8	5481.66	850.618	6.87549	6.84898	0	50.4802	87.0365	6.29623	64.1403	8.72665	2.90888	159.388	2.06265	9.36495	1.08157	-9.29898	0.247624	1.29898	1.08157	0.247624	-6.6343	0	0	0	-4.06717e+06
195.95	3905.46	5424.25	843.874	6.87549	6.73078	0	49.9515	86.3464	6.23028	64.1403	8.72665	2.90888	161.451	2.06265	9.5294	1.17289	-9.45015	0.35858	1.45015	1.17289	0.35858	-7.07496	0	0	0	-4.35827e+06
196	3839.58	5332.75	835.116	6.87549	6.69344	0	49.1089	85.4502	6.12518	64.1403	8.72665	2.90888	163.514	2.06265	9.58256	1.21836	-9.50128	0.258088	1.50128	1.21836	0.258088	-7.30722	0	0	0	-4.03298e+06
196.05	3800.48	5278.45	833.163	6.87549	6.8268	0	48.6088	85.2505	6.06281	64.1403	8.72665	2.90888	165.576	2.06265	9.39536	1.48324	-9.27739	0.0541296	1.27739	1.48324	0.0541296	-9.0834	0	0	0	-3.75874e+06
196.1	3685.77	5119.12	823.537	6.87549	6.87974	0	47.1416	84.2654	5.87981	64.1403	8.72665	2.90888	167.639	2.06265	9.32307	0.958192	-9.26856	0.308774	1.26856	0.958192	0.308774	-5.90232	0	0	0	-3.61533e+06
196.15	3497.88	4858.17	808.245	6.87549	6.86243	0	44.7385	82.7007	5.58008	64.1403	8.72665	2.90888	169.702	2.06265	9.34659	0.969709	-9.2928	0.249445	1.2928	0.969709	0.249445	-5.95729	0	0	0	-3.7398e+06
196.2	3208.9	4456.81	785.441	6.87549	6.93342	0	41.0424	80.3675	5.11908	64.1403	8.72665	2.90888	171.764	2.06265	9.25089	1.03683	-9.17776	0.52206	1.17776	1.03683	0.52206	-6.4455	0	0	0	-3.57604e+06
196.25	3000.49	4167.35	763.982	6.87549	6.79789	0	38.3768	78.1717	4.7866	64.1403	8.72665	2.90888	173.827	2.06265	9.43532	0.917388	-9.37786	0.489334	1.37786	0.917388	0.489334	-5.58718	0	0	0	-3.96096e+06
196.3	2983.67	4143.99	767.104	6.87549	6.90217	0	38.1617	78.4912	4.75978	64.1403	8.72665	2.90888	175.889	2.06265	9.29277	0.812729	-9.23991	0.564819	1.23991	0.812729	0.564819	-5.02672	0	0	0	-3.18963e+06
196.35	2874.7	3992.64	757.585	6.87549	6.91977	0	36.7679	77.5172	4.58593	64.1403	8.72665	2.90888	177.952	2.06265	9.26914	0.643476	-9.2333	0.499114	1.2333	0.643476	0.499114	-3.98655	0	0	0	-2.99413e+06
196.4	2958.87	4109.55	764.639	6.87549	7.0089	0	37.8445	78.239	4.72022	64.1403	8.72665	2.90888	180.015	2.06265	9.15126	0.654653	-9.1209	0.355183	1.1209	0.654653	0.355183	-4.10537	0	0	0	-2.8681e+06
196.45	3106.7	4314.87	777.229	6.87549	6.99239	0	39.7353	79.5272	4.95604	64.1403	8.72665	2.90888	182.077	2.06265	9.17287	0.708062	-9.14117	0.281507	1.14117	0.708062	0.281507	-4.42921	0	0	0	-2.53468e+06
196.5	3348.26	4650.37	795.09	6.87549	7.00562	0	42.8249	81.3547	5.3414	64.1403	8.72665	2.90888	184.14	2.06265	9.15555	0.484688	-9.13765	0.30424	1.13765	0.484688	0.30424	-3.03629	0	0	0	-2.43884e+06
196.55	3406.76	4731.61	798.119	6.87549	6.98714	0	43.573	81.6647	5.43471	64.1403	8.72665	2.90888	186.203	2.06265	9.17976	0.612061	-9.15307	0.338574	1.15307	0.612061	0.338574	-3.82564	0	0	0	-2.6603e+06
196.6	3385.65	4702.29	799.167	6.87549	7.04006	0	43.303	81.772	5.40104	64.1403	8.72665	2.90888	188.265	2.06265	9.11076	0.865759	-9.06845	0.140308	1.06845	0.865759	0.140308	-5.45346	0	0	0	-2.65806e+06
196.65	3449.91	4791.55	809.324	6.87549	6.98185	0	44.125	82.8112	5.50356	64.1403	8.72665	2.90888	190.328	2.06265	9.18672	0.908356	-9.135	0.35016	1.135	0.908356	0.35016	-5.67865	0	0	0	-1.94578e+06
196.7	3284.9	4562.36	799.746	6.87549	7.15074	0	42.0144	81.8311	5.24031	64.1403	8.72665	2.90888	192.391	2.06265	8.96974	0.896089	-8.92124	0.254449	0.921237	0.896089	0.254449	-5.73581	0	0	0	-1.05079e+06
196.75	3430.87	4765.1	812.774	6.87549	7.20671	0	43.8815	83.1642	5.47319	64.1403	8.72665	2.90888	194.453	2.06265	8.90009	0.961766	-8.8463	0.171908	0.846297	0.961766	0.171908	-6.20481	0	0	0	-483906
196.8	3576.51	4967.38	822.186	6.87549	7.11217	0	45.7443	84.1272	5.70552	64.1403	8.72665	2.90888	196.516	2.06265	9.01838	0.82464	-8.98028	0.075725	0.980281	0.82464	0.075725	-5.24664	0	0	0	-240219
196.85	3638.78	5053.86	829.363	6.87549	6.99557	0	46.5406	84.8616	5.80485	64.1403	8.72665	2.90888	198.579	2.06265	9.16871	0.883454	-9.12574	0.0752646	1.12574	0.883454	0.0752646	-5.52952	0	0	0	-147287
196.9	3885.67	5396.77	851.152	6.87549	7.04604	0	49.6984	87.0911	6.19872	64.1403	8.72665	2.90888	200.641	2.06265	9.10303	0.805149	-9.06536	0.190087	1.06536	0.805149	0.190087	-5.07546	0	0	0	-425122
196.95	4097.41	5690.85	869.561	6.87549	7.19008	0	52.4066	88.9747	6.53649	64.1403	8.72665	2.90888	202.704	2.06265	8.92067	0.633732	-8.89347	0.288091	0.893466	0.633732	0.288091	-4.0759	0	0	0	-598626
197	4129.81	5735.85	868.957	6.87549	7.15021	0	52.821	88.9129	6.58818	64.1403	8.72665	2.90888	204.767	2.06265	8.97041	0.818125	-8.92299	0.423383	0.922986	0.818125	0.423383	-5.23865	0	0	0	-205187
197.05	4213.36	5851.89	872.72	6.87549	7.05672	0	53.8896	89.298	6.72147	64.1403	8.72665	2.90888	206.829	2.06265	9.08926	0.704824	-9.05257	0.410885	1.05257	0.704824	0.410885	-4.45201	0	0	0	-45049.6
197.1	4199.07	5832.05	864.219	6.87549	7.0126	0	53.7069	88.4281	6.69868	64.1403	8.72665	2.90888	208.892	2.06265	9.14644	0.942268	-9.09313	0.290832	1.09313	0.942268	0.290832	-5.91612	0	0	0	329947
197.15	4111.7	5710.7	852.698	6.87549	6.95108	0	52.5894	87.2493	6.55929	64.1403	8.72665	2.90888	210.954	2.06265	9.22738	1.11045	-9.15439	0.329479	1.15439	1.11045	0.329479	-6.91631	0	0	0	253204
197.2	4156.73	5773.23	855.508	6.87549	6.88084	0	53.1653	87.5368	6.63112	64.1403	8.72665	2.90888	213.017	2.06265	9.32158	1.2198	-9.23726	0.27764	1.23726	1.2198	0.27764	-7.52251	0	0	0	480475
197.25	4235.01	5881.95	865.267	6.87549	6.91973	0	54.1665	88.5353	6.756	64.1403	8.72665	2.90888	215.08	2.06265	9.26919	1.14114	-9.17864	0.606871	1.17864	1.14114	0.606871	-7.08695	0	0	0	1.31486e+06
197.3	4357.55	6052.15	877.614	6.87549	6.83174	0	55.7338	89.7988	6.95149	64.1403	8.72665	2.90888	217.142	2.06265	9.38857	1.01952	-9.31924	0.507529	1.31924	1.01952	0.507529	-6.2433	0	0	0	1.47828e+06
197.35	4462.31	6197.66	889.314	6.87549	6.83348	0	57.0737	90.9959	7.11861	64.1403	8.72665	2.90888	219.205	2.06265	9.38618	0.879135	-9.32982	0.530942	1.32982	0.879135	0.530942	-5.383	0	0	0	1.88995e+06
197.4	4414.96	6131.89	886.249	6.87549	6.87312	0	56.4681	90.6823	7.04307	64.1403	8.72665	2.90888	221.268	2.06265	9.33205	0.855309	-9.27649	0.549816	1.27649	0.855309	0.549816	-5.26788	0	0	0	1.51225e+06
197.45	4468.84	6206.72	895.479	6.87549	6.94316	0	57.1572	91.6267	7.12902	64.1403	8.72665	2.90888	223.33	2.06265	9.23791	0.787826	-9.19363	0.442043	1.19363	0.787826	0.442043	-4.89786	0	0	0	1.48227e+06
197.5	4444.16	6172.45	896.804	6.87549	6.91761	0	56.8416	91.7622	7.08966	64.1403	8.72665	2.90888	225.393	2.06265	9.27203	0.789987	-9.23285	0.317664	1.23285	0.789987	0.317664	-4.89047	0	0	0	1.47605e+06
197.55	4302.53	5975.73	885.173	6.87549	6.65178	0	55.0301	90.5721	6.86371	64.1403	8.72665	2.90888	227.456	2.06265	9.64257	0.753179	-9.61146	0.178278	1.61146	0.753179	0.178278	-4.48069	0	0	0	1.12154e+06
197.6	4201.7	5835.7	878.57	6.87549	6.72637	0	53.7405	89.8965	6.70287	64.1403	8.72665	2.90888	229.518	2.06265	9.53564	0.559751	-9.51848	0.11688	1.51848	0.559751	0.11688	-3.3655	0	0	0	882532
197.65	4084.93	5673.52	868.759	6.87549	6.74028	0	52.247	88.8927	6.51659	64.1403	8.72665	2.90888	231.581	2.06265	9.51597	0.645987	-9.49071	0.25057	1.49071	0.645987	0.25057	-3.89384	0	0	0	929512
197.7	4003.29	5560.13	858.3	6.87549	6.69082	0	51.2028	87.8225	6.38635	64.1403	8.72665	2.90888	233.644	2.06265	9.58631	0.660788	-9.55638	0.369266	1.55638	0.660788	0.369266	-3.95549	0	0	0	391926
197.75	4019.27	5582.32	855.454	6.87549	6.73784	0	51.4072	87.5312	6.41184	64.1403	8.72665	2.90888	235.706	2.06265	9.51942	0.54495	-9.49776	0.338805	1.49776	0.54495	0.338805	-3.28384	0	0	0	40478.1
197.8	3945.8	5480.28	853.865	6.87549	6.74563	0	50.4675	87.3686	6.29464	64.1403	8.72665	2.90888	237.769	2.06265	9.50842	0.559739	-9.48851	0.254903	1.48851	0.559739	0.254903	-3.37604	0	0	0	311397
197.85	3802.45	5281.18	845.526	6.87549	6.70026	0	48.634	86.5154	6.06596	64.1403	8.72665	2.90888	239.832	2.06265	9.57281	0.53484	-9.55462	0.248759	1.55462	0.53484	0.248759	-3.20391	0	0	0	-60455.6
197.9	3568.14	4955.75	827.556	6.87549	6.69415	0	45.6371	84.6767	5.69216	64.1403	8.72665	2.90888	241.894	2.06265	9.58155	0.487204	-9.56784	0.158265	1.56784	0.487204	0.158265	-2.91504	0	0	0	-476633
197.95	3315.74	4605.19	804.225	6.87549	6.60568	0	42.4089	82.2894	5.28951	64.1403	8.72665	2.90888	243.957	2.06265	9.70987	0.357289	-9.70183	0.168492	1.70183	0.357289	0.168492	-2.10907	0	0	0	-458349
198	3246.78	4509.41	798.967	6.87549	6.62314	0	41.5268	81.7514	5.1795	64.1403	8.72665	2.90888	246.019	2.06265	9.68427	0.151225	-9.68289	0.0627645	1.68289	0.151225	0.0627645	-0.89476	0	0	0	-342217
198.05	3361.63	4668.93	806.924	6.87549	6.61775	0	42.9958	82.5656	5.36272	64.1403	8.72665	2.90888	248.082	2.06265	9.69216	0.384695	-9.68421	-0.0779846	1.68421	0.384695	-0.0779846	-2.27482	0	0	0	-1.01898e+06
198.1	3384.41	4700.58	811.994	6.87549	6.54599	0	43.2872	83.0844	5.39907	64.1403	8.72665	2.90888	250.145	2.06265	9.79841	0.754959	-9.76928	-0.00887196	1.76928	0.754959	-0.00887196	-4.41897	0	0	0	-1.75186e+06
198.15	3600.51	5000.71	831.787	6.87549	6.61385	0	46.0511	85.1096	5.7438	64.1403	8.72665	2.90888	252.207	2.06265	9.69788	0.551451	-9.68201	-0.059117	1.68201	0.551451	-0.059117	-3.25983	0	0	0	-2.54492e+06
198.2	3689.34	5124.09	837.866	6.87549	6.6071	0	47.1874	85.7317	5.88552	64.1403	8.72665	2.90888	254.27	2.06265	9.70779	0.395544	-9.6992	-0.101638	1.6992	0.395544	-0.101638	-2.33529	0	0	0	-3.11383e+06
198.25	3917.06	5440.37	857.642	6.87549	6.49597	0	50.0999	87.7552	6.24879	64.1403	8.72665	2.90888	256.333	2.06265	9.87386	0.363779	-9.8658	-0.163713	1.8658	0.363779	-0.163713	-2.11169	0	0	0	-4.09167e+06
198.3	4241.59	5891.11	888.113	6.87549	6.41576	0	54.2508	90.873	6.76651	64.1403	8.72665	2.90888	258.395	2.06265	9.99731	0.579215	-9.97952	-0.140752	1.97952	0.579215	-0.140752	-3.32174	0	0	0	-4.00348e+06
198.35	4286.6	5953.61	890.658	6.87549	6.51531	0	54.8264	91.1334	6.8383	64.1403	8.72665	2.90888	260.458	2.06265	9.84455	0.463389	-9.83188	-0.185771	1.83188	0.463389	-0.185771	-2.69843	0	0	0	-3.97701e+06
198.4	4462.86	6198.42	900.666	6.87549	6.50123	0	57.0808	92.1575	7.11949	64.1403	8.72665	2.90888	262.521	2.06265	9.86587	0.490808	-9.85347	0.061152	1.85347	0.490808	0.061152	-2.85159	0	0	0	-4.61025e+06
