# Sensor: Rotor
# Record count: 405
# Storage mode: Memory
# Datetime of save: 2026-04-08T11:29:56
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
32.1	11231.9	10889.2	988.796	9.84983	6.13148	10.0274	21.7534	28.7256	3.54782	91.9722	6.09148	2.03049	6.33492	17.7297	15	0	-15	0	0	0	0	0	0.000721513	0.000721513	0.000721513	101152
32.4	11039.3	10694.1	975.085	9.85754	6.13628	10.079	21.3802	28.3273	3.48424	92.0442	6.08671	2.0289	24.0545	17.7436	15	0	-15	0	0	0	0	0	0.000631301	0.000631301	0.000631301	100214
32.7	10903.5	10557.1	964.87	9.86261	6.13943	10.1265	21.1172	28.0306	3.4396	92.0915	6.08358	2.02786	41.7911	17.7527	15	0	-15	0	0	0	0	0	0.00052557	0.00052557	0.00052557	100452
33	10824.5	10477.1	958.274	9.86599	6.14154	10.1682	20.9643	27.8389	3.41353	92.1231	6.0815	2.02717	59.5393	17.7588	15	0	-15	0	0	0	0	0	0.000422741	0.000422741	0.000422741	101261
33.3	10790.9	10441.8	954.633	9.86852	6.14312	10.2036	20.8991	27.7332	3.40204	92.1468	6.07994	2.02665	77.295	17.7633	15	0	-15	0	0	0	0	0	0.000341116	0.000341116	0.000341116	101905
33.6	10783.7	10432.5	952.792	9.87079	6.14453	10.2338	20.8853	27.6797	3.39901	92.1679	6.07854	2.02618	95.0561	17.7674	15	0	-15	0	0	0	0	0	0.000290126	0.000290126	0.000290126	101780
33.9	10782.5	10428.9	951.461	9.87303	6.14593	10.2602	20.8829	27.641	3.39785	92.1889	6.07716	2.02572	112.821	17.7715	15	0	-15	0	0	0	0	0	0.000279201	0.000279201	0.000279201	100679
34.2	10769.9	10414.5	949.546	9.87518	6.14726	10.2845	20.8586	27.5854	3.39315	92.209	6.07584	2.02528	130.591	17.7753	15	0	-15	0	0	0	0	0	0.000311251	0.000311251	0.000311251	98836.7
34.5	10735.6	10379.5	946.385	9.87695	6.14836	10.308	20.7922	27.4936	3.38174	92.2254	6.07475	2.02492	148.364	17.7785	15	0	-15	0	0	0	0	0	0.000380006	0.000380006	0.000380006	96757.7
34.8	10677.7	10322.5	941.845	9.87794	6.14898	10.331	20.68	27.3617	3.36316	92.2347	6.07414	2.02471	166.141	17.7803	15	0	-15	0	0	0	0	0	0.000473297	0.000473297	0.000473297	94914.1
35.1	10602.1	10249.5	936.29	9.87783	6.14891	10.3534	20.5336	27.2003	3.33939	92.2336	6.07421	2.02474	183.921	17.7801	15	0	-15	0	0	0	0	0	0.000572722	0.000572722	0.000572722	93753.7
35.4	10520.2	10171.8	930.43	9.87641	6.14803	10.3743	20.375	27.03	3.31407	92.2204	6.07508	2.02503	201.701	17.7775	15	0	-15	0	0	0	0	0	0.000660694	0.000660694	0.000660694	93532.3
35.7	10445.4	10102.2	925.114	9.87371	6.14634	10.3926	20.23	26.8756	3.29138	92.1952	6.07674	2.02558	219.48	17.7727	15	0	-15	0	0	0	0	0	0.000721143	0.000721143	0.000721143	94197.5
36	10389.4	10051.8	921.102	9.86995	6.14401	10.407	20.1215	26.7591	3.27498	92.1601	6.07906	2.02635	237.255	17.7659	15	0	-15	0	0	0	0	0	0.000744244	0.000744244	0.000744244	95675.2
36.3	10360.1	10028	918.899	9.86553	6.14125	10.4168	20.0648	26.6951	3.26721	92.1188	6.08178	2.02726	255.024	17.7579	15	0	-15	0	0	0	0	0	0.000730109	0.000730109	0.000730109	97725.5
36.6	10359.8	10032.5	918.658	9.8609	6.13837	10.4217	20.0644	26.6881	3.26868	92.0756	6.08464	2.02821	272.786	17.7496	15	0	-15	0	0	0	0	0	0.000682382	0.000682382	0.000682382	99928
36.9	10385.6	10061.9	920.175	9.85652	6.13564	10.422	20.1142	26.7321	3.27826	92.0347	6.08734	2.02911	290.54	17.7417	15	0	-15	0	0	0	0	0	0.000610625	0.000610625	0.000610625	101803
37.2	10430	10108.8	922.967	9.85275	6.1333	10.4186	20.2002	26.8132	3.29353	91.9995	6.08967	2.02989	308.285	17.735	15	0	-15	0	0	0	0	0	0.000530208	0.000530208	0.000530208	102941
37.5	10483.3	10163.5	926.395	9.84981	6.13147	10.4126	20.3034	26.9128	3.31135	91.9721	6.09149	2.0305	326.024	17.7297	15	0	-15	0	0	0	0	0	0.000456587	0.000456587	0.000456587	103143
37.8	10535.5	10216.2	929.809	9.84775	6.13019	10.4053	20.4046	27.012	3.32855	91.9528	6.09276	2.03092	343.756	17.726	15	0	-15	0	0	0	0	0	0.000403887	0.000403887	0.000403887	102398
38.1	10578.7	10259.4	932.68	9.84648	6.12939	10.398	20.4882	27.0954	3.34262	91.9409	6.09355	2.03118	1.48386	17.7237	15	0	-15	0	0	0	0	0	0.000381528	0.000381528	0.000381528	100919
38.4	10607.9	10288.5	934.683	9.84579	6.12896	10.3915	20.5448	27.1536	3.35209	91.9344	6.09398	2.03133	19.2087	17.7224	15	0	-15	0	0	0	0	0	0.000392093	0.000392093	0.000392093	99054
38.7	10622.1	10302.6	935.731	9.84543	6.12874	10.3864	20.5723	27.184	3.35668	91.9311	6.0942	2.0314	36.9317	17.7218	15	0	-15	0	0	0	0	0	0.000431619	0.000431619	0.000431619	97226.2
39	10623.4	10304.2	935.957	9.84518	6.12859	10.3828	20.5748	27.1906	3.35719	91.9288	6.09435	2.03145	54.6538	17.7213	15	0	-15	0	0	0	0	0	0.000489905	0.000489905	0.000489905	95793.4
39.3	10616.6	10297.9	935.648	9.84487	6.1284	10.3803	20.5616	27.1816	3.35514	91.9259	6.09454	2.03151	72.3753	17.7208	15	0	-15	0	0	0	0	0	0.000552686	0.000552686	0.000552686	94966.9
39.6	10607.2	10289.2	935.158	9.84442	6.12811	10.3786	20.5434	27.1674	3.35233	91.9217	6.09482	2.03161	90.0964	17.72	15	0	-15	0	0	0	0	0	0.000605035	0.000605035	0.000605035	94781
39.9	10600.5	10283.3	934.815	9.84383	6.12774	10.3773	20.5304	27.1574	3.3504	91.9162	6.09519	2.03173	107.817	17.7189	15	0	-15	0	0	0	0	0	0.00063541	0.00063541	0.00063541	95176.9
40.2	10599.9	10283.4	934.846	9.84318	6.12734	10.3757	20.5293	27.1583	3.35044	91.9101	6.09559	2.03186	125.536	17.7177	15	0	-15	0	0	0	0	0	0.000638624	0.000638624	0.000638624	96046
40.5	10606.9	10290.9	935.346	9.84258	6.12697	10.3738	20.5429	27.1729	3.35286	91.9045	6.09596	2.03199	143.254	17.7166	15	0	-15	0	0	0	0	0	0.000615557	0.000615557	0.000615557	97212.7
40.8	10620.7	10304.7	936.265	9.84217	6.12671	10.3716	20.5696	27.1996	3.35736	91.9007	6.09622	2.03207	160.972	17.7159	15	0	-15	0	0	0	0	0	0.000572489	0.000572489	0.000572489	98478.8
41.1	10638.8	10322.3	937.443	9.84202	6.12662	10.3691	20.6046	27.2338	3.36312	91.8993	6.09631	2.0321	178.688	17.7156	15	0	-15	0	0	0	0	0	0.000519579	0.000519579	0.000519579	99606.3
41.4	10657.6	10340.4	938.657	9.84218	6.12672	10.3667	20.6409	27.2691	3.369	91.9008	6.09621	2.03207	196.404	17.7159	15	0	-15	0	0	0	0	0	0.000468309	0.000468309	0.000468309	100384
41.7	10673.6	10355.5	939.686	9.84263	6.127	10.3648	20.672	27.2989	3.37392	91.905	6.09593	2.03198	214.12	17.7167	15	0	-15	0	0	0	0	0	0.00043058	0.00043058	0.00043058	100737
42	10684.1	10365	940.352	9.84329	6.12741	10.3636	20.6924	27.3183	3.37702	91.9112	6.09552	2.03184	231.836	17.7179	15	0	-15	0	0	0	0	0	0.000415742	0.000415742	0.000415742	100703
42.3	10687.7	10367.7	940.566	9.84406	6.12789	10.3633	20.6994	27.3245	3.37789	91.9183	6.09505	2.03168	249.553	17.7193	15	0	-15	0	0	0	0	0	0.000427613	0.000427613	0.000427613	100422
42.6	10684.5	10363.8	940.333	9.84482	6.12836	10.3641	20.6931	27.3177	3.37661	91.9254	6.09458	2.03153	267.272	17.7207	15	0	-15	0	0	0	0	0	0.000464793	0.000464793	0.000464793	100083
42.9	10675.9	10354.7	939.742	9.84548	6.12877	10.3656	20.6764	27.3006	3.37367	91.9316	6.09417	2.03139	284.992	17.7219	15	0	-15	0	0	0	0	0	0.000519846	0.000519846	0.000519846	99839.4
43.2	10664.2	10342.9	938.944	9.84596	6.12907	10.3678	20.6538	27.2774	3.3698	91.936	6.09387	2.03129	302.713	17.7227	15	0	-15	0	0	0	0	0	0.00058037	0.00058037	0.00058037	99747.3
43.5	10652	10330.8	938.106	9.84624	6.12924	10.3702	20.6302	27.253	3.36586	91.9386	6.0937	2.03123	320.435	17.7232	15	0	-15	0	0	0	0	0	0.000632562	0.000632562	0.000632562	99755.8
43.8	10641.7	10320.7	937.379	9.84633	6.1293	10.3727	20.6102	27.2319	3.36257	91.9395	6.09364	2.03121	338.158	17.7234	15	0	-15	0	0	0	0	0	0.00066477	0.00066477	0.00066477	99807.8
44.1	10634.8	10314	936.866	9.84628	6.12927	10.3749	20.5969	27.217	3.36041	91.9391	6.09367	2.03122	355.882	17.7233	15	0	-15	0	0	0	0	0	0.000670616	0.000670616	0.000670616	99858.2
44.4	10631.9	10311.3	936.606	9.84616	6.1292	10.3767	20.5912	27.2095	3.35952	91.938	6.09374	2.03125	13.605	17.7231	15	0	-15	0	0	0	0	0	0.000649609	0.000649609	0.000649609	99893.6
44.7	10632.6	10312.1	936.58	9.84603	6.12911	10.3781	20.5926	27.2087	3.35979	91.9367	6.09383	2.03128	31.3282	17.7229	15	0	-15	0	0	0	0	0	0.000606463	0.000606463	0.000606463	99880.2
45	10635.8	10315.4	936.72	9.84593	6.12905	10.3792	20.5988	27.2128	3.36085	91.9358	6.09389	2.0313	49.0511	17.7227	15	0	-15	0	0	0	0	0	0.000549625	0.000549625	0.000549625	99758.6
45.3	10640.1	10319.6	936.933	9.8459	6.12903	10.38	20.6071	27.2189	3.36222	91.9355	6.09391	2.0313	66.7739	17.7226	15	0	-15	0	0	0	0	0	0.000489731	0.000489731	0.000489731	99463.9
45.6	10643.9	10323.2	937.121	9.84594	6.12906	10.3807	20.6145	27.2244	3.36341	91.9358	6.09389	2.0313	84.4965	17.7227	15	0	-15	0	0	0	0	0	0.000438684	0.000438684	0.000438684	99004
45.9	10646.1	10325.3	937.212	9.84602	6.12911	10.3814	20.6188	27.2271	3.36408	91.9366	6.09383	2.03128	102.219	17.7228	15	0	-15	0	0	0	0	0	0.000407172	0.000407172	0.000407172	98466.4
46.2	10646.1	10325.2	937.165	9.84612	6.12917	10.3823	20.6188	27.2257	3.36404	91.9376	6.09377	2.03126	119.942	17.723	15	0	-15	0	0	0	0	0	0.000401545	0.000401545	0.000401545	97970.5
46.5	10643.9	10322.9	936.979	9.8462	6.12922	10.3833	20.6144	27.2203	3.3633	91.9383	6.09372	2.03124	137.665	17.7232	15	0	-15	0	0	0	0	0	0.000422933	0.000422933	0.000422933	97655.5
46.8	10640	10319.1	936.691	9.84623	6.12924	10.3844	20.6069	27.2119	3.36206	91.9386	6.0937	2.03123	155.388	17.7232	15	0	-15	0	0	0	0	0	0.000466752	0.000466752	0.000466752	97601.4
47.1	10635.4	10314.7	936.361	9.84619	6.12921	10.3856	20.598	27.2024	3.36063	91.9382	6.09373	2.03124	173.111	17.7231	15	0	-15	0	0	0	0	0	0.000522888	0.000522888	0.000522888	97798.1
47.4	10631.1	10310.7	936.053	9.84607	6.12914	10.3867	20.5897	27.1934	3.35931	91.9371	6.0938	2.03127	190.834	17.7229	15	0	-15	0	0	0	0	0	0.000579102	0.000579102	0.000579102	98187.3
47.7	10627.9	10307.8	935.819	9.84589	6.12903	10.3877	20.5836	27.1866	3.35837	91.9354	6.09391	2.0313	208.557	17.7226	15	0	-15	0	0	0	0	0	0.000623866	0.000623866	0.000623866	98674.2
48	10626.5	10306.6	935.695	9.84568	6.1289	10.3884	20.5807	27.183	3.35798	91.9334	6.09405	2.03135	226.28	17.7222	15	0	-15	0	0	0	0	0	0.000648637	0.000648637	0.000648637	99186.5
48.3	10626.8	10307.1	935.689	9.84545	6.12876	10.3889	20.5814	27.1828	3.35816	91.9314	6.09418	2.03139	244.003	17.7218	15	0	-15	0	0	0	0	0	0.000649755	0.000649755	0.000649755	99654.9
48.6	10628.6	10309.1	935.783	9.84525	6.12863	10.3892	20.5849	27.1855	3.35882	91.9295	6.09431	2.03144	261.725	17.7215	15	0	-15	0	0	0	0	0	0.000628529	0.000628529	0.000628529	100058
48.9	10631.5	10312.1	935.944	9.84509	6.12853	10.3893	20.5905	27.1902	3.35977	91.928	6.09441	2.03147	279.446	17.7212	15	0	-15	0	0	0	0	0	0.000590006	0.000590006	0.000590006	100318
49.2	10634.7	10315.3	936.131	9.84498	6.12846	10.3893	20.5967	27.1957	3.36082	91.927	6.09447	2.03149	297.168	17.721	15	0	-15	0	0	0	0	0	0.000541875	0.000541875	0.000541875	100358
49.5	10637.6	10318.1	936.299	9.84492	6.12843	10.3892	20.6022	27.2005	3.36174	91.9264	6.09451	2.0315	314.889	17.7209	15	0	-15	0	0	0	0	0	0.000494149	0.000494149	0.000494149	100158
49.8	10639.6	10320.1	936.414	9.8449	6.12841	10.3892	20.6061	27.2039	3.36239	91.9262	6.09452	2.03151	332.61	17.7208	15	0	-15	0	0	0	0	0	0.00045701	0.00045701	0.00045701	99771.1
50.1	10640.5	10321	936.462	9.84491	6.12842	10.3893	20.6079	27.2053	3.36268	91.9262	6.09452	2.03151	350.33	17.7208	15	0	-15	0	0	0	0	0	0.000438122	0.000438122	0.000438122	99293.5
50.4	10640.3	10320.8	936.442	9.84492	6.12842	10.3895	20.6076	27.2047	3.36263	91.9263	6.09452	2.03151	8.05118	17.7208	15	0	-15	0	0	0	0	0	0.000441223	0.000441223	0.000441223	98848.7
50.7	10639.4	10319.9	936.369	9.84491	6.12842	10.3897	20.6057	27.2026	3.36232	91.9263	6.09452	2.03151	25.772	17.7208	15	0	-15	0	0	0	0	0	0.000465296	0.000465296	0.000465296	98550.1
51	10638	10318.6	936.272	9.84489	6.12841	10.39	20.6031	27.1998	3.36191	91.9261	6.09453	2.03151	43.4929	17.7208	15	0	-15	0	0	0	0	0	0.000503951	0.000503951	0.000503951	98414.6
51.3	10636.8	10317.4	936.179	9.84485	6.12838	10.3904	20.6007	27.1971	3.36152	91.9257	6.09456	2.03152	61.2137	17.7207	15	0	-15	0	0	0	0	0	0.000547644	0.000547644	0.000547644	98419.9
51.6	10635.9	10316.7	936.112	9.84478	6.12834	10.3907	20.599	27.1951	3.36126	91.9251	6.0946	2.03153	78.9344	17.7206	15	0	-15	0	0	0	0	0	0.000586739	0.000586739	0.000586739	98521.7
51.9	10635.6	10316.5	936.086	9.84471	6.1283	10.3909	20.5985	27.1943	3.36121	91.9244	6.09464	2.03155	96.6551	17.7205	15	0	-15	0	0	0	0	0	0.000612898	0.000612898	0.000612898	98678.8
52.2	10636.1	10317	936.102	9.84464	6.12825	10.3911	20.5994	27.1948	3.36138	91.9238	6.09468	2.03156	114.376	17.7204	15	0	-15	0	0	0	0	0	0.000621202	0.000621202	0.000621202	98855.7
52.5	10637.1	10318	936.153	9.84459	6.12822	10.3912	20.6012	27.1963	3.3617	91.9233	6.09472	2.03157	132.096	17.7203	15	0	-15	0	0	0	0	0	0.000611096	0.000611096	0.000611096	99050.9
52.8	10638.3	10319.3	936.222	9.84455	6.1282	10.3913	20.6037	27.1983	3.36212	91.9229	6.09474	2.03158	149.816	17.7202	15	0	-15	0	0	0	0	0	0.000585547	0.000585547	0.000585547	99253.1
53.1	10639.6	10320.6	936.295	9.84454	6.12819	10.3913	20.6062	27.2004	3.36254	91.9228	6.09475	2.03158	167.537	17.7202	15	0	-15	0	0	0	0	0	0.00054968	0.00054968	0.00054968	99381.4
53.4	10640.7	10321.6	936.353	9.84454	6.12819	10.3914	20.6083	27.2021	3.36287	91.9228	6.09475	2.03158	185.257	17.7202	15	0	-15	0	0	0	0	0	0.000510764	0.000510764	0.000510764	99390.8
53.7	10641.3	10322.2	936.384	9.84456	6.1282	10.3915	20.6095	27.203	3.36306	91.923	6.09474	2.03158	202.977	17.7202	15	0	-15	0	0	0	0	0	0.000477401	0.000477401	0.000477401	99277.4
54	10641.5	10322.3	936.381	9.84458	6.12821	10.3917	20.6097	27.2029	3.36309	91.9232	6.09472	2.03157	220.697	17.7202	15	0	-15	0	0	0	0	0	0.000456918	0.000456918	0.000456918	99096
54.3	10641.1	10321.9	936.348	9.8446	6.12823	10.3919	20.609	27.202	3.36297	91.9234	6.09471	2.03157	238.417	17.7203	15	0	-15	0	0	0	0	0	0.000453912	0.000453912	0.000453912	98915.3
54.6	10640.4	10321.2	936.292	9.84461	6.12823	10.3921	20.6076	27.2003	3.36273	91.9235	6.0947	2.03157	256.138	17.7203	15	0	-15	0	0	0	0	0	0.000469327	0.000469327	0.000469327	98825.7
54.9	10639.5	10320.3	936.226	9.84461	6.12823	10.3924	20.6059	27.1984	3.36246	91.9235	6.09471	2.03157	273.858	17.7203	15	0	-15	0	0	0	0	0	0.000499554	0.000499554	0.000499554	98857.4
55.2	10638.7	10319.6	936.167	9.84459	6.12822	10.3927	20.6044	27.1967	3.36222	91.9233	6.09472	2.03157	291.578	17.7203	15	0	-15	0	0	0	0	0	0.000537066	0.000537066	0.000537066	98970
55.5	10638.2	10319.1	936.123	9.84457	6.1282	10.3929	20.6034	27.1954	3.36206	91.9231	6.09473	2.03158	309.299	17.7202	15	0	-15	0	0	0	0	0	0.000573425	0.000573425	0.000573425	99118.2
55.8	10638	10318.9	936.1	9.84453	6.12818	10.3931	20.603	27.1948	3.36201	91.9228	6.09475	2.03158	327.019	17.7202	15	0	-15	0	0	0	0	0	0.00060098	0.00060098	0.00060098	99252.9
56.1	10638.1	10319.1	936.1	9.8445	6.12816	10.3933	20.6033	27.1948	3.36206	91.9225	6.09477	2.03159	344.739	17.7201	15	0	-15	0	0	0	0	0	0.000614177	0.000614177	0.000614177	99356.4
56.4	10638.5	10319.5	936.117	9.84447	6.12815	10.3934	20.6041	27.1952	3.3622	91.9222	6.09479	2.0316	2.4591	17.7201	15	0	-15	0	0	0	0	0	0.000611106	0.000611106	0.000611106	99419
56.7	10639	10320.1	936.141	9.84445	6.12813	10.3935	20.6051	27.196	3.36237	91.922	6.0948	2.0316	20.1792	17.72	15	0	-15	0	0	0	0	0	0.000593357	0.000593357	0.000593357	99476.5
57	10639.6	10320.6	936.167	9.84444	6.12813	10.3936	20.6061	27.1967	3.36255	91.9219	6.09481	2.0316	37.8992	17.72	15	0	-15	0	0	0	0	0	0.000564579	0.000564579	0.000564579	99492
57.3	10640	10321	936.188	9.84444	6.12812	10.3937	20.607	27.1973	3.36269	91.9219	6.09481	2.0316	55.6192	17.72	15	0	-15	0	0	0	0	0	0.000530017	0.000530017	0.000530017	99416.7
57.6	10640.2	10321.2	936.196	9.84444	6.12813	10.3938	20.6074	27.1975	3.36276	91.9219	6.09481	2.0316	73.3392	17.72	15	0	-15	0	0	0	0	0	0.000496849	0.000496849	0.000496849	99236.9
57.9	10640.2	10321.2	936.189	9.84444	6.12813	10.394	20.6074	27.1973	3.36276	91.9219	6.09481	2.0316	91.0592	17.72	15	0	-15	0	0	0	0	0	0.000472114	0.000472114	0.000472114	98990
58.2	10640	10321	936.168	9.84445	6.12813	10.3941	20.607	27.1967	3.36269	91.9219	6.09481	2.0316	108.779	17.72	15	0	-15	0	0	0	0	0	0.000461057	0.000461057	0.000461057	98740
58.5	10639.6	10320.7	936.138	9.84444	6.12813	10.3943	20.6063	27.1959	3.36257	91.9219	6.09481	2.0316	126.499	17.72	15	0	-15	0	0	0	0	0	0.000466229	0.000466229	0.000466229	98565.3
58.8	10639.2	10320.2	936.104	9.84443	6.12812	10.3944	20.6054	27.1949	3.36243	91.9218	6.09482	2.03161	144.219	17.72	15	0	-15	0	0	0	0	0	0.000486491	0.000486491	0.000486491	98532.9
59.1	10638.8	10319.9	936.074	9.84442	6.12811	10.3946	20.6047	27.194	3.36232	91.9217	6.09483	2.03161	161.939	17.7199	15	0	-15	0	0	0	0	0	0.000516722	0.000516722	0.000516722	98621.4
59.4	10638.6	10319.7	936.054	9.84439	6.1281	10.3947	20.6043	27.1934	3.36226	91.9215	6.09484	2.03161	179.659	17.7199	15	0	-15	0	0	0	0	0	0.000549619	0.000549619	0.000549619	98781.5
59.7	10638.6	10319.7	936.046	9.84437	6.12808	10.3948	20.6042	27.1932	3.36226	91.9212	6.09485	2.03162	197.379	17.7199	15	0	-15	0	0	0	0	0	0.000578195	0.000578195	0.000578195	98958.9
60	10638.7	10319.9	936.05	9.84435	6.12807	10.3949	20.6045	27.1933	3.36231	91.921	6.09487	2.03162	215.099	17.7198	15	0	-15	0	0	0	0	0	0.000596675	0.000596675	0.000596675	99122.2
60.3	10639	10320.2	936.063	9.84433	6.12806	10.395	20.605	27.1937	3.3624	91.9208	6.09488	2.03163	232.819	17.7198	15	0	-15	0	0	0	0	0	0.000601861	0.000601861	0.000601861	99254.9
60.6	10639.3	10320.5	936.079	9.84431	6.12805	10.395	20.6056	27.1942	3.36251	91.9207	6.09489	2.03163	250.539	17.7198	15	0	-15	0	0	0	0	0	0.000593779	0.000593779	0.000593779	99373.2
60.9	10639.7	10320.8	936.095	9.84431	6.12804	10.3951	20.6063	27.1946	3.36262	91.9206	6.09489	2.03163	268.258	17.7198	15	0	-15	0	0	0	0	0	0.000574742	0.000574742	0.000574742	99481.9
61.2	10639.9	10321.1	936.107	9.8443	6.12804	10.3951	20.6068	27.195	3.3627	91.9206	6.0949	2.03163	285.978	17.7197	15	0	-15	0	0	0	0	0	0.000548344	0.000548344	0.000548344	99529.6
61.5	10640.1	10321.2	936.112	9.8443	6.12804	10.3952	20.607	27.1951	3.36275	91.9206	6.0949	2.03163	303.698	17.7197	15	0	-15	0	0	0	0	0	0.000519703	0.000519703	0.000519703	99472
61.8	10640.1	10321.2	936.109	9.8443	6.12804	10.3952	20.6071	27.195	3.36275	91.9206	6.0949	2.03163	321.418	17.7197	15	0	-15	0	0	0	0	0	0.000494906	0.000494906	0.000494906	99309.6
62.1	10640	10321.1	936.099	9.8443	6.12804	10.3953	20.6069	27.1947	3.36272	91.9206	6.0949	2.03163	339.137	17.7197	15	0	-15	0	0	0	0	0	0.000479328	0.000479328	0.000479328	99095.7
62.4	10639.8	10320.9	936.084	9.8443	6.12804	10.3954	20.6065	27.1943	3.36266	91.9206	6.0949	2.03163	356.857	17.7197	15	0	-15	0	0	0	0	0	0.000476424	0.000476424	0.000476424	98889
62.7	10639.5	10320.7	936.065	9.84429	6.12803	10.3955	20.606	27.1937	3.36259	91.9205	6.0949	2.03163	14.5769	17.7197	15	0	-15	0	0	0	0	0	0.000486958	0.000486958	0.000486958	98772.3
63	10639.3	10320.5	936.049	9.84428	6.12803	10.3956	20.6057	27.1933	3.36253	91.9204	6.09491	2.03164	32.2966	17.7197	15	0	-15	0	0	0	0	0	0.000508289	0.000508289	0.000508289	98765.5
63.3	10639.2	10320.4	936.038	9.84427	6.12802	10.3957	20.6054	27.1929	3.36249	91.9203	6.09492	2.03164	50.0163	17.7197	15	0	-15	0	0	0	0	0	0.000534747	0.000534747	0.000534747	98835.3
63.6	10639.2	10320.4	936.034	9.84426	6.12801	10.3957	20.6054	27.1928	3.36249	91.9202	6.09492	2.03164	67.736	17.7197	15	0	-15	0	0	0	0	0	0.000560262	0.000560262	0.000560262	98932.1
63.9	10639.3	10320.5	936.037	9.84424	6.128	10.3958	20.6056	27.1929	3.36253	91.9201	6.09493	2.03164	85.4557	17.7196	15	0	-15	0	0	0	0	0	0.000579445	0.000579445	0.000579445	99018.7
64.2	10639.5	10320.7	936.046	9.84423	6.128	10.3958	20.6059	27.1932	3.36259	91.92	6.09494	2.03165	103.175	17.7196	15	0	-15	0	0	0	0	0	0.000588528	0.000588528	0.000588528	99090.9
64.5	10639.7	10320.9	936.056	9.84423	6.12799	10.3958	20.6063	27.1935	3.36266	91.9199	6.09494	2.03165	120.895	17.7196	15	0	-15	0	0	0	0	0	0.000586474	0.000586474	0.000586474	99147.6
64.8	10639.9	10321.1	936.066	9.84422	6.12799	10.3959	20.6067	27.1938	3.36272	91.9199	6.09495	2.03165	138.615	17.7196	15	0	-15	0	0	0	0	0	0.000574534	0.000574534	0.000574534	99226.8
65.1	10640	10321.3	936.072	9.84422	6.12799	10.3959	20.607	27.194	3.36277	91.9198	6.09495	2.03165	156.334	17.7196	15	0	-15	0	0	0	0	0	0.000555272	0.000555272	0.000555272	99299.1
65.4	10640.1	10321.4	936.075	9.84422	6.12799	10.3959	20.6072	27.194	3.36279	91.9199	6.09495	2.03165	174.054	17.7196	15	0	-15	0	0	0	0	0	0.000532048	0.000532048	0.000532048	99314.9
65.7	10640.1	10321.4	936.073	9.84422	6.12799	10.396	20.6072	27.194	3.36279	91.9199	6.09494	2.03165	191.773	17.7196	15	0	-15	0	0	0	0	0	0.000509609	0.000509609	0.000509609	99243.4
66	10640.1	10321.3	936.066	9.84422	6.12799	10.396	20.607	27.1938	3.36277	91.9199	6.09494	2.03165	209.493	17.7196	15	0	-15	0	0	0	0	0	0.000492884	0.000492884	0.000492884	99104.4
66.3	10639.9	10321.2	936.057	9.84422	6.12799	10.3961	20.6068	27.1935	3.36273	91.9199	6.09494	2.03165	227.213	17.7196	15	0	-15	0	0	0	0	0	0.000485583	0.000485583	0.000485583	98947.4
66.6	10639.8	10321	936.044	9.84422	6.12799	10.3961	20.6065	27.1931	3.36269	91.9198	6.09495	2.03165	244.932	17.7196	15	0	-15	0	0	0	0	0	0.000489599	0.000489599	0.000489599	98833.9
66.9	10639.6	10320.9	936.032	9.84422	6.12799	10.3962	20.6062	27.1928	3.36264	91.9198	6.09495	2.03165	262.652	17.7196	15	0	-15	0	0	0	0	0	0.000504176	0.000504176	0.000504176	98822.1
67.2	10639.5	10320.8	936.024	9.84421	6.12798	10.3962	20.606	27.1925	3.36261	91.9197	6.09495	2.03165	280.371	17.7196	15	0	-15	0	0	0	0	0	0.000525548	0.000525548	0.000525548	98892.9
67.5	10639.5	10320.8	936.02	9.8442	6.12798	10.3963	20.606	27.1924	3.3626	91.9196	6.09496	2.03165	298.091	17.7196	15	0	-15	0	0	0	0	0	0.000548298	0.000548298	0.000548298	98999.4
67.8	10639.5	10320.8	936.021	9.84419	6.12797	10.3963	20.606	27.1925	3.36262	91.9196	6.09497	2.03166	315.811	17.7195	15	0	-15	0	0	0	0	0	0.00056744	0.00056744	0.00056744	99093.3
68.1	10639.6	10320.9	936.026	9.84418	6.12797	10.3963	20.6062	27.1926	3.36266	91.9195	6.09497	2.03166	333.53	17.7195	15	0	-15	0	0	0	0	0	0.000579136	0.000579136	0.000579136	99157.5
