Min	-617.115 [24s]	-549.889 [24s]	70.7173 [0.3s]	4.77465 [0.3s]	0 [0s]	0 [0s]	-1.19519 [24s]	2.05442 [0.3s]	-0.179159 [24s]	44.583 [0.3s]	5.34877 [22.2s]	1.78292 [22.2s]	0 [0s]	8.59437 [0.3s]	0 [0s]	-2.0337 [78s]	-18.2566 [108s]	-1.63505 [51.3s]	0 [0s]	0 [0s]	0 [0s]	-6.86871 [11.7s]	-0.130641 [32.1s]	-0.130641 [32.1s]	-0.130641 [32.1s]	-6.00142e+06 [98.1s]
Max	27639.8 [19.5s]	26518.4 [19.5s]	2571.6 [20.4s]	11.2175 [22.2s]	7.02677 [34.2s]	13.209 [24.6s]	53.5312 [19.5s]	74.7078 [20.4s]	8.63994 [19.5s]	104.743 [22.2s]	12.5664 [0.3s]	4.18879 [0.3s]	357.823 [123.3s]	20.1916 [22.2s]	18.2945 [108s]	1.80957 [117.6s]	0 [0s]	1.35563 [34.2s]	0 [0s]	0 [0s]	0 [0s]	7.88506 [78s]	0.11789 [54.3s]	0.11789 [54.3s]	0.11789 [54.3s]	8.72337e+06 [54.3s]
95.4	10152.4	9789.44	853.704	9.90338	6.42306	11.2889	19.6626	24.8011	3.18949	92.4722	6.05854	2.01951	147.806	17.8261	14.3969	0.652417	-14.382	0.0509551	0	0	0	-2.59735	0.00729976	0.00729976	0.00729976	-15466
95.7	9299.52	8981.54	796.987	9.88738	6.60354	11.3214	18.0108	23.1534	2.92627	92.3228	6.06834	2.02278	165.644	17.7973	13.9808	0.505255	-13.9695	0.243423	0	0	0	-2.07139	-0.0641695	-0.0641695	-0.0641695	-5.04108e+06
96	10773.1	10414	883.607	9.87859	6.58135	11.3333	20.8648	25.6698	3.39298	92.2408	6.07374	2.02458	183.456	17.7815	14.0155	0.265618	-14.0053	0.462715	0	0	0	-1.08651	-0.110515	-0.110515	-0.110515	-5.8009e+06
96.3	12325.1	11894.6	970.198	9.89496	6.58729	11.325	23.8706	28.1853	3.87536	92.3936	6.06369	2.02123	201.246	17.8109	14.026	0.546763	-14.0105	0.368287	0	0	0	-2.23484	-0.0703357	-0.0703357	-0.0703357	-5.20396e+06
96.6	11555.2	11127.3	935.716	9.91651	6.66329	11.3187	22.3794	27.1836	3.62538	92.5949	6.05051	2.01684	219.042	17.8497	13.8963	0.527217	-13.8821	0.339929	0	0	0	-2.17494	-0.0253904	-0.0253904	-0.0253904	-1.65073e+06
96.9	10729	10323.9	880.568	9.92406	6.77469	11.358	20.7794	25.5815	3.36362	92.6653	6.04591	2.0153	236.872	17.8633	13.6782	0.636152	-13.6588	0.354224	0	0	0	-2.6666	-0.0260537	-0.0260537	-0.0260537	-3.44873e+06
97.2	9361.67	9017.74	801.191	9.91351	6.83518	11.4207	18.1311	23.2755	2.93806	92.5668	6.05235	2.01745	254.729	17.8443	13.5427	0.580825	-13.5282	0.233771	0	0	0	-2.45845	-0.0138683	-0.0138683	-0.0138683	160446
97.5	9453.74	9125.96	804.031	9.89228	6.76884	11.4756	18.3094	23.358	2.97332	92.3686	6.06534	2.02178	272.582	17.8061	13.6461	0.813666	-13.6205	0.194896	0	0	0	-3.4187	-0.010374	-0.010374	-0.010374	-1.93027e+06
97.8	9709.99	9390.05	814.019	9.87465	6.76324	11.4995	18.8057	23.6482	3.05937	92.204	6.07616	2.02539	290.408	17.7744	13.6331	0.527227	-13.6223	0.131026	0	0	0	-2.21643	-0.0801638	-0.0801638	-0.0801638	-5.45982e+06
98.1	10964.8	10607.5	885.678	9.87097	6.67194	11.4911	21.2359	25.7299	3.45601	92.1696	6.07843	2.02614	308.198	17.7677	13.8145	0.101603	-13.8141	0.00286651	0	0	0	-0.421405	-0.0946748	-0.0946748	-0.0946748	-6.00142e+06
98.4	10918	10556.5	890.3	9.87627	6.62526	11.4709	21.1453	25.8642	3.4394	92.2191	6.07517	2.02506	325.969	17.7773	13.9193	0.414844	-13.911	0.246532	0	0	0	-1.70813	-0.0443054	-0.0443054	-0.0443054	-4.17524e+06
98.7	12128	11708.4	953.886	9.89153	6.59877	11.4646	23.4888	27.7115	3.81471	92.3615	6.0658	2.02193	343.741	17.8047	13.9968	0.357051	-13.987	0.383843	0	0	0	-1.4623	-0.0596757	-0.0596757	-0.0596757	-5.08714e+06
99	10987.2	10590.7	889.828	9.90674	6.50185	11.4753	21.2793	25.8505	3.45056	92.5036	6.05648	2.01883	1.53245	17.8321	14.2273	0.328594	-14.2234	0.0537835	0	0	0	-1.32343	-0.0700055	-0.0700055	-0.0700055	-4.26686e+06
99.3	9152.12	8831.49	787.247	9.89598	6.4289	11.515	17.7253	22.8704	2.87738	92.4031	6.06307	2.02102	19.3509	17.8128	14.3731	0.472556	-14.3601	0.386607	0	0	0	-1.88478	-0.0278367	-0.0278367	-0.0278367	-2.13411e+06
99.6	8538.34	8265.03	746.072	9.86507	6.2477	11.568	16.5366	21.6742	2.69283	92.1146	6.08206	2.02735	37.1733	17.7571	14.7437	0.440589	-14.7313	0.413935	0	0	0	-1.71311	-0.0356302	-0.0356302	-0.0356302	-2.22568e+06
99.9	9943.49	9647.24	833.415	9.84254	6.14488	11.5806	19.258	24.2116	3.14316	91.9041	6.09599	2.032	54.9583	17.7166	14.9562	1.02929	-14.9183	0.269387	0	0	0	-3.94686	-0.0579225	-0.0579225	-0.0579225	-3.16659e+06
100.2	9926.54	9641.89	834.023	9.83121	6.14945	11.5454	19.2251	24.2293	3.14142	91.7984	6.10301	2.03434	72.6951	17.6962	14.9279	1.00782	-14.8931	-0.142912	0	0	0	-3.87133	-0.0383714	-0.0383714	-0.0383714	-3.11177e+06
100.5	11875.7	11528.6	942.932	9.83687	5.99102	11.5008	23.0003	27.3932	3.75612	91.8512	6.0995	2.03317	90.4015	17.7064	15.3315	0.844114	-15.3082	0.0301062	0	0	0	-3.15617	-0.0323639	-0.0323639	-0.0323639	-3.2112e+06
100.8	10329.3	10019.7	864.532	9.84442	5.8742	11.459	20.0052	25.1156	3.2645	91.9217	6.09482	2.03161	108.103	17.72	15.6484	0.612179	-15.6357	-0.147665	0	0	0	-2.24214	-0.0420274	-0.0420274	-0.0420274	-3.17441e+06
101.1	10416	10108.2	875.771	9.84006	5.92766	11.4478	20.173	25.4421	3.29334	91.881	6.09753	2.03251	125.816	17.7121	15.5004	0.398032	-15.4953	-0.00231413	0	0	0	-1.47145	-0.025712	-0.025712	-0.025712	-2.05357e+06
101.4	9839.74	9557.94	836.271	9.83084	5.79973	11.4483	19.057	24.2946	3.11407	91.7949	6.10324	2.03441	143.532	17.6955	15.8274	0.240952	-15.8256	0.0283914	0	0	0	-0.872289	-0.0548153	-0.0548153	-0.0548153	-4.00368e+06
101.7	9530.99	9272.72	821.728	9.81526	5.72495	11.4361	18.4591	23.8721	3.02114	91.6494	6.11293	2.03764	161.236	17.6675	16.0088	-0.0662515	-16.0085	-0.0727115	0	0	0	0.237119	-0.0592721	-0.0592721	-0.0592721	-1.74214e+06
102	10923.8	10634.8	898.978	9.80877	5.7568	11.4138	21.1566	26.1163	3.46493	91.5888	6.11697	2.03899	178.917	17.6558	15.9097	0.002367	-15.9072	-0.282854	0	0	0	-0.00852567	-0.0290331	-0.0290331	-0.0290331	-3.61099e+06
102.3	11914.8	11583.1	950.547	9.82282	5.71185	11.3706	23.076	27.6144	3.77387	91.72	6.10823	2.03608	196.579	17.6811	16.0578	-0.0372408	-16.0553	-0.284517	0	0	0	0.132899	-0.0462926	-0.0462926	-0.0462926	-2.92552e+06
102.6	12194.9	11825.9	968.84	9.84724	5.75233	11.3361	23.6184	28.1459	3.853	91.948	6.09308	2.03103	214.247	17.725	15.9845	-0.154285	-15.9821	-0.230387	0	0	0	0.553096	-0.0132116	-0.0132116	-0.0132116	-2.20559e+06
102.9	10970	10622.2	907.561	9.86202	5.67463	11.339	21.2461	26.3657	3.46081	92.086	6.08395	2.02798	231.95	17.7516	16.2277	-0.349542	-16.215	-0.537807	0	0	0	1.23492	0.0126196	0.0126196	0.0126196	-689336
103.2	10762.7	10417.9	896.141	9.86528	5.6453	11.3763	20.8445	26.0339	3.39426	92.1165	6.08193	2.02731	249.689	17.7575	16.3174	-0.0525549	-16.3062	-0.602349	0	0	0	0.184664	-0.0197989	-0.0197989	-0.0197989	-1.98415e+06
103.5	9935.35	9622.22	850.782	9.86005	5.61727	11.4155	19.2422	24.7162	3.13501	92.0677	6.08516	2.02839	267.443	17.7481	16.3901	-0.215456	-16.3743	-0.685973	0	0	0	0.753864	0.000440633	0.000440633	0.000440633	123894
103.8	9519.43	9234.57	825.232	9.84386	5.67444	11.4439	18.4367	23.9739	3.00871	91.9165	6.09517	2.03172	285.196	17.719	16.1983	-0.375874	-16.1768	-0.746861	0	0	0	1.33105	0.0167416	0.0167416	0.0167416	213036
104.1	10355.9	10057.9	870.317	9.83229	5.71322	11.4539	20.0568	25.2837	3.27695	91.8084	6.10234	2.03411	302.93	17.6981	16.0695	-0.608381	-16.0491	-0.531704	0	0	0	2.17089	-0.0505472	-0.0505472	-0.0505472	-3.28057e+06
104.4	11772	11423.3	942.395	9.84077	5.54663	11.4334	22.7993	27.3776	3.72182	91.8876	6.09708	2.03236	320.638	17.7134	16.5664	-1.01548	-16.5172	-0.773246	0	0	0	3.51813	-0.0660129	-0.0660129	-0.0660129	-4.54746e+06
104.7	11463.2	11105	927.912	9.85731	5.47388	11.4082	22.2013	26.9569	3.61812	92.0421	6.08685	2.02895	338.344	17.7432	16.8148	-1.00786	-16.762	-0.869162	0	0	0	3.44092	-0.00098793	-0.00098793	-0.00098793	-1.62142e+06
105	10341	10014.2	867.792	9.86091	5.45626	11.4131	20.0278	25.2103	3.26272	92.0756	6.08463	2.02821	356.072	17.7496	16.8752	-1.42562	-16.8017	-0.667076	0	0	0	4.84993	0.0351595	0.0351595	0.0351595	1.35677e+06
105.3	10451.5	10125.9	880.392	9.85631	5.35722	11.4408	20.2418	25.5764	3.29913	92.0327	6.08747	2.02916	13.8186	17.7414	17.1792	-1.53406	-17.1042	-0.46552	0	0	0	5.12507	-0.0121411	-0.0121411	-0.0121411	-2.83408e+06
105.6	9737.38	9442.65	842.122	9.84735	5.24685	11.4577	18.8588	24.4646	3.0765	91.9491	6.09301	2.031	31.5641	17.7252	17.5246	-1.73206	-17.4332	-0.441766	0	0	0	5.67395	-0.00761276	-0.00761276	-0.00761276	400872
105.9	9899.72	9613.91	854.235	9.83319	5.24536	11.4628	19.1732	24.8165	3.1323	91.8168	6.10179	2.03393	49.2974	17.6997	17.5044	-1.59449	-17.4018	-1.01859	0	0	0	5.23525	0.0408829	0.0408829	0.0408829	819752
106.2	10846.1	10537.6	900.456	9.82889	5.18526	11.4525	21.0061	26.1593	3.43324	91.7767	6.10446	2.03482	67.0099	17.692	17.6995	-1.63288	-17.5803	-1.24141	0	0	0	5.3065	-0.0418776	-0.0418776	-0.0418776	-2.5225e+06
106.5	10611.9	10307.5	888.399	9.83128	5.15641	11.4232	20.5525	25.809	3.35829	91.799	6.10297	2.03432	84.7058	17.6963	17.8029	-1.07323	-17.7297	-1.20332	0	0	0	3.46406	-0.0722738	-0.0722738	-0.0722738	-4.42635e+06
106.8	10355.2	10060.8	874.415	9.82878	5.0922	11.4036	20.0554	25.4028	3.2779	91.7757	6.10452	2.03484	102.4	17.6918	18.0228	-0.802001	-17.9727	-1.07621	0	0	0	2.55503	0.0400245	0.0400245	0.0400245	1.90401e+06
107.1	10833.7	10526.9	904.411	9.82759	5.09016	11.3933	20.9821	26.2741	3.42977	91.7645	6.10526	2.03509	120.094	17.6897	18.0278	-0.705995	-17.9825	-1.06423	0	0	0	2.24828	0.0532236	0.0532236	0.0532236	1.05166e+06
107.4	10085.8	9802.94	858.603	9.82485	5.10056	11.3776	19.5336	24.9434	3.19389	91.739	6.10696	2.03565	137.785	17.6847	17.9861	-1.01039	-17.9345	-0.91166	0	0	0	3.22451	0.0432671	0.0432671	0.0432671	2.22886e+06
107.7	9285.32	9040.53	820.679	9.80786	5.05155	11.3658	17.9833	23.8416	2.94549	91.5803	6.11754	2.03918	155.472	17.6541	18.1292	-0.785616	-18.087	-0.954168	0	0	0	2.4871	0.0557087	0.0557087	0.0557087	177298
108	10853.6	10577	916.92	9.79905	5.00139	11.3497	21.0206	26.6376	3.44608	91.4981	6.12304	2.04101	173.141	17.6383	18.2945	-0.847464	-18.2566	-0.818277	0	0	0	2.65774	-0.0230654	-0.0230654	-0.0230654	-507671
108.3	11503.8	11198.9	950.487	9.80932	5.04434	11.3031	22.28	27.6127	3.64871	91.594	6.11663	2.03888	190.788	17.6568	18.1578	-1.22564	-18.1111	-0.436984	0	0	0	3.87148	-0.0346456	-0.0346456	-0.0346456	-1.97862e+06
108.6	10633.7	10344.7	901.115	9.81605	5.22978	11.263	20.5948	26.1784	3.37042	91.6568	6.11244	2.03748	208.435	17.6689	17.5259	-1.07722	-17.4819	-0.619125	0	0	0	3.52608	-0.0043905	-0.0043905	-0.0043905	-1.30562e+06
108.9	10935.7	10635.4	911.137	9.81891	5.2112	11.2537	21.1797	26.4695	3.46513	91.6835	6.11066	2.03689	226.098	17.674	17.5936	-1.06589	-17.5542	-0.497313	0	0	0	3.47474	0.0328726	0.0328726	0.0328726	2.17504e+06
109.2	11066.6	10756.4	911.611	9.82469	5.24211	11.2467	21.4332	26.4833	3.50454	91.7375	6.10706	2.03569	243.77	17.6844	17.5001	-1.19897	-17.4441	-0.719831	0	0	0	3.93187	0.0712435	0.0712435	0.0712435	758018
109.5	9328.07	9074.46	816.614	9.81618	5.34376	11.2422	18.0661	23.7236	2.95654	91.658	6.11236	2.03745	261.449	17.6691	17.1524	-1.21413	-17.1018	-0.508126	0	0	0	4.06085	0.0450995	0.0450995	0.0450995	1.62348e+06
109.8	10299.6	10033.6	879.231	9.80247	5.34445	11.2457	19.9476	25.5426	3.26903	91.53	6.12091	2.0403	279.126	17.6444	17.1262	-0.790975	-17.1009	-0.490594	0	0	0	2.64824	-0.00473332	-0.00473332	-0.00473332	-2.94123e+06
110.1	12586.1	12242.3	1007.01	9.81744	5.35019	11.2224	24.376	29.2548	3.98866	91.6698	6.11157	2.03719	296.782	17.6714	17.1339	-1.09262	-17.0989	0.0665894	0	0	0	3.65624	-0.0611464	-0.0611464	-0.0611464	-3.37491e+06
110.4	11861.8	11506.2	967.414	9.84445	5.4284	11.1834	22.9733	28.1045	3.74883	91.922	6.0948	2.0316	314.44	17.72	16.9335	-0.794254	-16.9135	0.216063	0	0	0	2.68862	-0.0335424	-0.0335424	-0.0335424	-1.65706e+06
110.7	11335.7	10978.8	938.278	9.85977	5.60117	11.1916	21.9544	27.258	3.57699	92.065	6.08533	2.02844	332.136	17.7476	16.4367	-0.656231	-16.4233	0.104188	0	0	0	2.28817	0.0276079	0.0276079	0.0276079	279133
111	10386.4	10056.5	881.401	9.86257	5.68906	11.2331	20.1158	25.6057	3.27651	92.0912	6.08361	2.02787	349.87	17.7526	16.1874	-0.464203	-16.1804	0.10513	0	0	0	1.64332	0.0386721	0.0386721	0.0386721	1.17617e+06
111.3	9748.54	9448.71	836.461	9.85231	5.67719	11.2753	18.8804	24.3001	3.07848	91.9954	6.08994	2.02998	7.61984	17.7342	16.2044	-0.0166029	-16.2042	-0.0657371	0	0	0	0.0587055	0.0603538	0.0603538	0.0603538	1.45934e+06
111.6	9239.09	8973.18	803.115	9.83228	5.61897	11.3039	17.8937	23.3314	2.92355	91.8084	6.10235	2.03412	25.3632	17.6981	16.339	-0.0863107	-16.3379	0.165023	0	0	0	0.302682	0.0536413	0.0536413	0.0536413	868430
111.9	11023.6	10714.5	915.785	9.82477	5.63971	11.3035	21.3499	26.6046	3.4909	91.7382	6.10702	2.03567	43.0793	17.6846	16.2665	-0.176077	-16.2655	0.00412822	0	0	0	0.620214	0.0280084	0.0280084	0.0280084	1.14795e+06
112.2	11852.6	11503.9	965.264	9.83873	5.67408	11.2711	22.9553	28.042	3.74807	91.8685	6.09835	2.03278	60.7707	17.7097	16.1909	0.0178917	-16.1895	-0.215575	0	0	0	-0.06332	-0.00943183	-0.00943183	-0.00943183	-2.06581e+06
112.5	12247.6	11858.1	985.304	9.86298	5.67237	11.2465	23.7205	28.6242	3.86349	92.095	6.08336	2.02779	78.4678	17.7534	16.2357	0.0261243	-16.2332	-0.283697	0	0	0	-0.0922069	-0.0493801	-0.0493801	-0.0493801	-3.04619e+06
112.8	11226.1	10849	922.952	9.88124	5.71189	11.2579	21.7421	26.8128	3.5347	92.2655	6.07212	2.02404	96.1994	17.7862	16.1532	0.115107	-16.1511	-0.234757	0	0	0	-0.408334	0.0374375	0.0374375	0.0374375	1.3976e+06
113.1	9972.16	9639.49	840.201	9.87885	5.68271	11.3031	19.3135	24.4088	3.14064	92.2432	6.07358	2.02453	113.969	17.7819	16.2323	0.0607309	-16.2294	-0.295717	0	0	0	-0.214401	0.0950562	0.0950562	0.0950562	1.65962e+06
113.4	8815.61	8540.21	761.557	9.85723	5.62622	11.3573	17.0736	22.1241	2.78248	92.0413	6.0869	2.02897	131.753	17.743	16.3594	-0.18403	-16.3489	-0.556596	0	0	0	0.64492	0.080877	0.080877	0.080877	3.46724e+06
113.7	9864.16	9577.03	839.699	9.83559	5.55221	11.3832	19.1043	24.3942	3.12029	91.8393	6.10029	2.03343	149.516	17.7041	16.541	-0.308954	-16.528	-0.580103	0	0	0	1.07089	0.0999601	0.0999601	0.0999601	3.09951e+06
114	10985.7	10669.3	912.046	9.83249	5.54415	11.3657	21.2765	26.496	3.47617	91.8103	6.10222	2.03407	167.239	17.6985	16.5598	-0.111347	-16.5281	-1.0193	0	0	0	0.385987	0.0322904	0.0322904	0.0322904	1.53994e+06
114.3	11339.3	11001.9	930.133	9.84215	5.50722	11.3274	21.9613	27.0214	3.58453	91.9005	6.09623	2.03208	184.941	17.7159	16.6873	0.0713329	-16.6537	-1.05613	0	0	0	-0.245414	-0.042131	-0.042131	-0.042131	-2.85299e+06
114.6	12460.1	12062.5	984.079	9.86409	5.45711	11.3071	24.1321	28.5886	3.93008	92.1054	6.08267	2.02756	202.648	17.7554	16.8781	0.239596	-16.8442	-1.04042	0	0	0	-0.814931	-0.0457577	-0.0457577	-0.0457577	-4.44353e+06
114.9	11893	11483.5	949.363	9.88985	5.48475	11.3104	23.0337	27.5801	3.74143	92.3459	6.06682	2.02227	220.383	17.8017	16.8369	0.142076	-16.8135	-0.874691	0	0	0	-0.484145	0.0112081	0.0112081	0.0112081	-809749
115.2	10253.3	9894.32	844.765	9.89578	5.53286	11.3512	19.858	24.5414	3.22366	92.4013	6.06319	2.02106	238.162	17.8124	16.7005	-0.0309878	-16.6638	-1.10607	0	0	0	0.106547	0.096189	0.096189	0.096189	1.80067e+06
115.5	9930.55	9592.62	835.112	9.88571	5.41697	11.4183	19.2329	24.261	3.12536	92.3072	6.06937	2.02312	255.969	17.7943	17.0404	0.33534	-17.0001	-1.12152	0	0	0	-1.13006	0.115372	0.115372	0.115372	4.7065e+06
115.8	9599.24	9286.78	828.363	9.87058	5.46824	11.4647	18.5912	24.0649	3.02572	92.166	6.07867	2.02622	273.772	17.7671	16.8548	0.637815	-16.7689	-1.5745	0	0	0	-2.17822	0.0846265	0.0846265	0.0846265	3.49005e+06
116.1	9964.98	9654.59	847.829	9.8563	5.57255	11.4827	19.2996	24.6304	3.14556	92.0326	6.08748	2.02916	291.553	17.7413	16.5153	1.03594	-16.4447	-1.12	0	0	0	-3.60459	0.032161	0.032161	0.032161	1.56852e+06
116.4	12555.9	12150.3	980.913	9.86805	5.57337	11.477	24.3175	28.4966	3.95869	92.1423	6.08023	2.02674	309.307	17.7625	16.5326	1.64736	-16.4143	-1.08891	0	0	0	-5.7311	-0.0490041	-0.0490041	-0.0490041	-4.43213e+06
116.7	12227.1	11796.4	961.979	9.89793	5.63069	11.4574	23.6807	27.9466	3.84338	92.4214	6.06187	2.02062	327.059	17.8163	16.4139	1.77937	-16.2903	-0.935013	0	0	0	-6.23364	-0.0779146	-0.0779146	-0.0779146	-5.7525e+06
117	11339.3	10919.3	898.511	9.9166	5.64957	11.48	21.9612	26.1028	3.5576	92.5957	6.05046	2.01682	344.849	17.8499	16.3898	1.75479	-16.2707	-0.901547	0	0	0	-6.15553	0.00738517	0.00738517	0.00738517	-2.86583e+06
117.3	9907.33	9541.9	827.58	9.91501	5.72782	11.5467	19.1879	24.0421	3.10884	92.5808	6.05143	2.01714	2.68177	17.847	16.1634	1.70894	-16.057	-0.712158	0	0	0	-6.0751	0.108541	0.108541	0.108541	4.18237e+06
117.6	9477.49	9143.47	810.092	9.89814	5.83932	11.6162	18.3554	23.5341	2.97903	92.4233	6.06175	2.02058	20.5303	17.8166	15.8277	1.80957	-15.7212	-0.295101	0	0	0	-6.56609	0.0883064	0.0883064	0.0883064	2.49121e+06
117.9	8303.28	8034.91	739.98	9.86825	5.82267	11.6606	16.0813	21.4972	2.61785	92.1442	6.08011	2.0267	38.3622	17.7628	15.8251	1.78355	-15.7241	-0.0626566	0	0	0	-6.47127	0.00986945	0.00986945	0.00986945	370206
118.2	10691.8	10364.7	874.549	9.85061	5.88156	11.6693	20.7072	25.4066	3.37692	91.9795	6.09099	2.03033	56.1519	17.7311	15.6386	1.70506	-15.545	0.107468	0	0	0	-6.25947	0.0116449	0.0116449	0.0116449	246519
118.5	11374.5	11018.6	911.739	9.85774	5.96186	11.634	22.0294	26.487	3.58995	92.046	6.08659	2.02886	73.8989	17.7439	15.4392	1.46531	-15.3679	-0.222186	0	0	0	-5.44664	-0.0114738	-0.0114738	-0.0114738	-3.05254e+06
118.8	10600.4	10262.3	869.082	9.86396	6.01557	11.5994	20.5303	25.2478	3.34354	92.1041	6.08275	2.02758	91.6364	17.7551	15.311	1.31685	-15.2533	-0.170694	0	0	0	-4.93423	-0.0181774	-0.0181774	-0.0181774	-1.70339e+06
119.1	12140.5	11737.9	947.954	9.87685	5.99332	11.5998	23.513	27.5391	3.82431	92.2245	6.07481	2.02494	109.386	17.7783	15.3879	1.34248	-15.3232	-0.430547	0	0	0	-5.00697	0.0278034	0.0278034	0.0278034	-2.34745e+06
119.4	11197.8	10808	897.971	9.89374	6.05773	11.6063	21.6873	26.0871	3.52135	92.3822	6.06444	2.02148	127.153	17.8087	15.2503	1.31417	-15.1749	-0.753854	0	0	0	-4.94958	0.03714	0.03714	0.03714	998522
119.7	8556.98	8271.11	752.95	9.87934	6.11295	11.6391	16.5727	21.874	2.6948	92.2478	6.07328	2.02443	144.946	17.7828	15.0906	1.02779	-15.0208	-1.02165	0	0	0	-3.91433	0.0429913	0.0429913	0.0429913	653129
120	9493.66	9201.79	801.005	9.85218	6.04057	11.6894	18.3868	23.2701	2.99803	91.9942	6.09002	2.03001	162.742	17.7339	15.2294	1.33336	-15.1431	-0.918172	0	0	0	-5.03196	0.00290725	0.00290725	0.00290725	-572203
120.3	11293.4	10949.1	897.909	9.84957	5.97645	11.6889	21.8725	26.0853	3.56734	91.9698	6.09164	2.03055	180.5	17.7292	15.3887	1.2701	-15.3165	-0.777141	0	0	0	-4.74034	-0.0100605	-0.0100605	-0.0100605	-487228
120.6	10154.5	9843.8	831.441	9.85068	5.85993	11.655	19.6666	24.1543	3.2072	91.9801	6.09095	2.03032	198.232	17.7312	15.6964	1.24002	-15.6339	-0.650631	0	0	0	-4.53501	0.0302171	0.0302171	0.0302171	-1.16235e+06
120.9	10510.7	10194.2	854.524	9.84575	5.84694	11.6455	20.3564	24.8249	3.32136	91.9341	6.094	2.03133	215.962	17.7224	15.7235	0.916592	-15.6839	-0.634502	0	0	0	-3.34466	0.0595763	0.0595763	0.0595763	1.97928e+06
121.2	13029.1	12611.1	983.242	9.86584	6.00278	11.6379	25.234	28.5643	4.10881	92.1217	6.08159	2.0272	233.689	17.7585	15.3465	0.872099	-15.3195	-0.260403	0	0	0	-3.25818	0.0334951	0.0334951	0.0334951	-2.74014e+06
121.5	10833.9	10463.8	879.996	9.88699	6.10374	11.6252	20.9824	25.5649	3.40922	92.3192	6.06858	2.02286	251.429	17.7966	15.125	0.669625	-15.1086	-0.221606	0	0	0	-2.53774	0.0339889	0.0339889	0.0339889	1.97285e+06
121.8	8863.79	8574.12	768.194	9.87191	6.05037	11.6631	17.1669	22.3169	2.79353	92.1784	6.07785	2.02595	269.207	17.7694	15.2352	0.794477	-15.2139	-0.128631	0	0	0	-2.9893	0.0353782	0.0353782	0.0353782	-2.24538e+06
122.1	9098.04	8825.65	777.433	9.84402	5.97821	11.7151	17.6205	22.5853	2.87548	91.918	6.09507	2.03169	286.99	17.7192	15.3755	0.945915	-15.343	0.321387	0	0	0	-3.52789	-0.0198777	-0.0198777	-0.0198777	-794607
122.4	10773.8	10462.5	869.682	9.83344	5.92306	11.7133	20.8661	25.2652	3.40878	91.8191	6.10163	2.03388	304.734	17.7002	15.502	1.25792	-15.4474	0.328317	0	0	0	-4.65546	0.0256188	0.0256188	0.0256188	-25577.4
122.7	9824.6	9546.79	815.757	9.82717	6.18263	11.6764	19.0277	23.6986	3.11044	91.7607	6.10552	2.03517	322.444	17.6889	14.8417	1.19795	-14.7856	0.477308	0	0	0	-4.63207	0.032166	0.032166	0.032166	-1.74376e+06
123	10715.3	10417.9	865.472	9.82195	6.13823	11.6476	20.7528	25.1429	3.39425	91.7119	6.10877	2.03626	340.139	17.6795	14.9411	1.21351	-14.8883	0.32124	0	0	0	-4.65976	0.0264437	0.0264437	0.0264437	887788
123.3	12015.6	11666.5	931.893	9.83503	6.04155	11.6166	23.2711	27.0725	3.80106	91.834	6.10064	2.03355	357.823	17.7031	15.2004	0.735259	-15.1805	0.256073	0	0	0	-2.77293	0.0875039	0.0875039	0.0875039	1.42919e+06
