# Sensor: Rotor
# Record count: 1002
# Storage mode: Memory
# Datetime of save: 2026-03-07T10:43:35
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
36	3643.12	5059.89	823.625	6.87549	8.01754	0	46.5962	84.2745	5.81178	64.1403	8.72665	2.90888	32.7308	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-8.19564e-08
36.3	3643.12	5059.89	823.625	6.87549	8.01754	0	46.5962	84.2745	5.81178	64.1403	8.72665	2.90888	45.1067	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.42144e-08
36.6	3643.12	5059.89	823.625	6.87549	8.01754	0	46.5962	84.2745	5.81178	64.1403	8.72665	2.90888	57.4826	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.33299e-08
36.9	3643.12	5059.89	823.625	6.87549	8.01754	0	46.5961	84.2744	5.81177	64.1403	8.72665	2.90888	69.8585	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
37.2	3643.12	5059.88	823.624	6.87549	8.01754	0	46.5961	84.2744	5.81177	64.1403	8.72665	2.90888	82.2344	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.67638e-08
37.5	3643.12	5059.88	823.624	6.87549	8.01754	0	46.5961	84.2744	5.81177	64.1403	8.72665	2.90888	94.6103	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-09
37.8	3643.11	5059.88	823.624	6.87549	8.01754	0	46.5961	84.2744	5.81177	64.1403	8.72665	2.90888	106.986	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.47269e-08
38.1	3643.11	5059.88	823.624	6.87549	8.01754	0	46.5961	84.2744	5.81176	64.1403	8.72665	2.90888	119.362	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-7.0695e-09
38.4	3643.11	5059.88	823.624	6.87549	8.01754	0	46.596	84.2744	5.81176	64.1403	8.72665	2.90888	131.738	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-7.63685e-08
38.7	3643.11	5059.88	823.624	6.87549	8.01754	0	46.596	84.2744	5.81176	64.1403	8.72665	2.90888	144.114	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.1665e-08
39	3643.11	5059.87	823.624	6.87549	8.01754	0	46.596	84.2743	5.81176	64.1403	8.72665	2.90888	156.49	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.04891e-08
39.3	3643.11	5059.87	823.623	6.87549	8.01754	0	46.596	84.2743	5.81176	64.1403	8.72665	2.90888	168.866	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.2666e-07
39.6	3643.11	5059.87	823.623	6.87549	8.01754	0	46.596	84.2743	5.81175	64.1403	8.72665	2.90888	181.241	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.91155e-08
39.9	3643.11	5059.87	823.623	6.87549	8.01754	0	46.596	84.2743	5.81175	64.1403	8.72665	2.90888	193.617	12.3759	8	0	-8	0	0	0	0	0	0	0	0	8.19564e-08
40.2	3643.1	5059.87	823.623	6.87549	8.01754	0	46.596	84.2743	5.81175	64.1403	8.72665	2.90888	205.993	12.3759	8	0	-8	0	0	0	0	0	0	0	0	4.84288e-08
40.5	3643.1	5059.86	823.623	6.87549	8.01754	0	46.5959	84.2743	5.81175	64.1403	8.72665	2.90888	218.369	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-08
40.8	3643.1	5059.86	823.623	6.87549	8.01754	0	46.5959	84.2743	5.81175	64.1403	8.72665	2.90888	230.745	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
41.1	3643.1	5059.86	823.623	6.87549	8.01754	0	46.5959	84.2743	5.81174	64.1403	8.72665	2.90888	243.121	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.51926e-08
41.4	3643.1	5059.86	823.623	6.87549	8.01754	0	46.5959	84.2742	5.81174	64.1403	8.72665	2.90888	255.497	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.04891e-08
41.7	3643.1	5059.86	823.623	6.87549	8.01754	0	46.5959	84.2742	5.81174	64.1403	8.72665	2.90888	267.873	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.30385e-08
42	3643.1	5059.86	823.622	6.87549	8.01754	0	46.5959	84.2742	5.81174	64.1403	8.72665	2.90888	280.249	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.0536e-08
42.3	3643.1	5059.86	823.622	6.87549	8.01754	0	46.5959	84.2742	5.81174	64.1403	8.72665	2.90888	292.624	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.93249e-08
42.6	3643.1	5059.85	823.622	6.87549	8.01754	0	46.5958	84.2742	5.81174	64.1403	8.72665	2.90888	305	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.95695e-08
42.9	3643.09	5059.85	823.622	6.87549	8.01754	0	46.5958	84.2742	5.81173	64.1403	8.72665	2.90888	317.376	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.61239e-08
43.2	3643.09	5059.85	823.622	6.87549	8.01754	0	46.5958	84.2742	5.81173	64.1403	8.72665	2.90888	329.752	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
43.5	3643.09	5059.85	823.622	6.87549	8.01754	0	46.5958	84.2742	5.81173	64.1403	8.72665	2.90888	342.128	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.91155e-08
43.8	3643.09	5059.85	823.622	6.87549	8.01754	0	46.5958	84.2742	5.81173	64.1403	8.72665	2.90888	354.504	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-7.26432e-08
44.1	3643.09	5059.85	823.622	6.87549	8.01754	0	46.5958	84.2741	5.81173	64.1403	8.72665	2.90888	6.87982	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.53903e-08
44.4	3643.09	5059.85	823.622	6.87549	8.01754	0	46.5958	84.2741	5.81173	64.1403	8.72665	2.90888	19.2557	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-4.28408e-08
44.7	3643.09	5059.84	823.621	6.87549	8.01754	0	46.5958	84.2741	5.81173	64.1403	8.72665	2.90888	31.6316	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.58794e-09
45	3643.09	5059.84	823.621	6.87549	8.01754	0	46.5957	84.2741	5.81172	64.1403	8.72665	2.90888	44.0075	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.70552e-08
45.3	3643.09	5059.84	823.621	6.87549	8.01754	0	46.5957	84.2741	5.81172	64.1403	8.72665	2.90888	56.3834	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
45.6	3643.09	5059.84	823.621	6.87549	8.01754	0	46.5957	84.2741	5.81172	64.1403	8.72665	2.90888	68.7593	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
45.9	3643.08	5059.84	823.621	6.87549	8.01754	0	46.5957	84.2741	5.81172	64.1403	8.72665	2.90888	81.1352	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.63685e-08
46.2	3643.08	5059.84	823.621	6.87549	8.01754	0	46.5957	84.2741	5.81172	64.1403	8.72665	2.90888	93.511	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-9.31323e-09
46.5	3643.08	5059.84	823.621	6.87549	8.01754	0	46.5957	84.2741	5.81172	64.1403	8.72665	2.90888	105.887	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.39698e-08
46.8	3643.08	5059.84	823.621	6.87549	8.01754	0	46.5957	84.2741	5.81172	64.1403	8.72665	2.90888	118.263	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.07568e-07
47.1	3643.08	5059.84	823.621	6.87549	8.01754	0	46.5957	84.2741	5.81171	64.1403	8.72665	2.90888	130.639	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-5.07571e-08
47.4	3643.08	5059.83	823.621	6.87549	8.01754	0	46.5957	84.274	5.81171	64.1403	8.72665	2.90888	143.015	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.70084e-08
47.7	3643.08	5059.83	823.621	6.87549	8.01754	0	46.5956	84.274	5.81171	64.1403	8.72665	2.90888	155.39	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.33299e-08
48	3643.08	5059.83	823.62	6.87549	8.01754	0	46.5956	84.274	5.81171	64.1403	8.72665	2.90888	167.766	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.96046e-08
48.3	3643.08	5059.83	823.62	6.87549	8.01754	0	46.5956	84.274	5.81171	64.1403	8.72665	2.90888	180.142	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-09
48.6	3643.08	5059.83	823.62	6.87549	8.01754	0	46.5956	84.274	5.81171	64.1403	8.72665	2.90888	192.518	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-08
48.9	3643.08	5059.83	823.62	6.87549	8.01754	0	46.5956	84.274	5.81171	64.1403	8.72665	2.90888	204.894	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.6077e-08
49.2	3643.08	5059.83	823.62	6.87549	8.01754	0	46.5956	84.274	5.81171	64.1403	8.72665	2.90888	217.27	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.07805e-08
49.5	3643.08	5059.83	823.62	6.87549	8.01754	0	46.5956	84.274	5.8117	64.1403	8.72665	2.90888	229.646	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.42144e-08
49.8	3643.07	5059.83	823.62	6.87549	8.01754	0	46.5956	84.274	5.8117	64.1403	8.72665	2.90888	242.022	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.14673e-08
50.1	3643.07	5059.82	823.62	6.87549	8.01754	0	46.5956	84.274	5.8117	64.1403	8.72665	2.90888	254.398	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-09
50.4	3643.07	5059.82	823.62	6.87549	8.01754	0	46.5956	84.274	5.8117	64.1403	8.72665	2.90888	266.773	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-7.63685e-08
50.7	3643.07	5059.82	823.62	6.87549	8.01754	0	46.5955	84.274	5.8117	64.1403	8.72665	2.90888	279.149	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-7.26432e-08
51	3643.07	5059.82	823.62	6.87549	8.01754	0	46.5955	84.274	5.8117	64.1403	8.72665	2.90888	291.525	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.42613e-08
51.3	3643.07	5059.82	823.62	6.87549	8.01754	0	46.5955	84.2739	5.8117	64.1403	8.72665	2.90888	303.901	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-5.37839e-08
51.6	3643.07	5059.82	823.62	6.87549	8.01754	0	46.5955	84.2739	5.8117	64.1403	8.72665	2.90888	316.277	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.39698e-08
51.9	3643.07	5059.82	823.62	6.87549	8.01754	0	46.5955	84.2739	5.8117	64.1403	8.72665	2.90888	328.653	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.42613e-08
52.2	3643.07	5059.82	823.619	6.87549	8.01754	0	46.5955	84.2739	5.81169	64.1403	8.72665	2.90888	341.029	12.3759	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-08
52.5	3643.07	5059.82	823.619	6.87549	8.01754	0	46.5955	84.2739	5.81169	64.1403	8.72665	2.90888	353.405	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.98023e-08
52.8	3643.07	5059.82	823.619	6.87549	8.01754	0	46.5955	84.2739	5.81169	64.1403	8.72665	2.90888	5.78061	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.49012e-08
53.1	3643.07	5059.82	823.619	6.87549	8.01754	0	46.5955	84.2739	5.81169	64.1403	8.72665	2.90888	18.1565	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.04891e-08
53.4	3643.07	5059.81	823.619	6.87549	8.01754	0	46.5955	84.2739	5.81169	64.1403	8.72665	2.90888	30.5324	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.6077e-08
53.7	3643.07	5059.81	823.619	6.87549	8.01754	0	46.5955	84.2739	5.81169	64.1403	8.72665	2.90888	42.9083	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.42144e-08
54	3643.07	5059.81	823.619	6.87549	8.01754	0	46.5955	84.2739	5.81169	64.1403	8.72665	2.90888	55.2842	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.35276e-08
54.3	3643.06	5059.81	823.619	6.87549	8.01754	0	46.5955	84.2739	5.81169	64.1403	8.72665	2.90888	67.6601	12.3759	8	0	-8	0	0	0	0	0	0	0	0	0
54.6	3643.06	5059.81	823.619	6.87549	8.01754	0	46.5954	84.2739	5.81169	64.1403	8.72665	2.90888	80.0359	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
54.9	3643.06	5059.81	823.619	6.87549	8.01754	0	46.5954	84.2739	5.81169	64.1403	8.72665	2.90888	92.4118	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.98492e-08
55.2	3643.06	5059.81	823.619	6.87549	8.01754	0	46.5954	84.2739	5.81168	64.1403	8.72665	2.90888	104.788	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-5.7742e-08
55.5	3643.06	5059.81	823.619	6.87549	8.01754	0	46.5954	84.2739	5.81168	64.1403	8.72665	2.90888	117.164	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.14204e-08
55.8	3643.06	5059.81	823.619	6.87549	8.01754	0	46.5954	84.2738	5.81168	64.1403	8.72665	2.90888	129.54	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.30385e-08
56.1	3643.06	5059.81	823.619	6.87549	8.01754	0	46.5954	84.2738	5.81168	64.1403	8.72665	2.90888	141.915	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.81842e-08
56.4	3643.06	5059.81	823.619	6.87549	8.01754	0	46.5954	84.2738	5.81168	64.1403	8.72665	2.90888	154.291	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.70552e-08
56.7	3643.06	5059.81	823.619	6.87549	8.01754	0	46.5954	84.2738	5.81168	64.1403	8.72665	2.90888	166.667	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.23517e-08
57	3643.06	5059.81	823.619	6.87549	8.01754	0	46.5954	84.2738	5.81168	64.1403	8.72665	2.90888	179.043	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
57.3	3643.06	5059.8	823.618	6.87549	8.01754	0	46.5954	84.2738	5.81168	64.1403	8.72665	2.90888	191.419	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.02914e-08
57.6	3643.06	5059.8	823.618	6.87549	8.01754	0	46.5954	84.2738	5.81168	64.1403	8.72665	2.90888	203.795	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.53903e-08
57.9	3643.06	5059.8	823.618	6.87549	8.01754	0	46.5954	84.2738	5.81168	64.1403	8.72665	2.90888	216.171	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.53903e-08
58.2	3643.06	5059.8	823.618	6.87549	8.01754	0	46.5954	84.2738	5.81168	64.1403	8.72665	2.90888	228.547	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-08
58.5	3643.06	5059.8	823.618	6.87549	8.01754	0	46.5954	84.2738	5.81168	64.1403	8.72665	2.90888	240.923	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-08
58.8	3643.06	5059.8	823.618	6.87549	8.01754	0	46.5954	84.2738	5.81168	64.1403	8.72665	2.90888	253.298	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
59.1	3643.06	5059.8	823.618	6.87549	8.01754	0	46.5953	84.2738	5.81167	64.1403	8.72665	2.90888	265.674	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
59.4	3643.06	5059.8	823.618	6.87549	8.01754	0	46.5953	84.2738	5.81167	64.1403	8.72665	2.90888	278.05	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-8.00937e-08
59.7	3643.06	5059.8	823.618	6.87549	8.01754	0	46.5953	84.2738	5.81167	64.1403	8.72665	2.90888	290.426	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.32831e-09
60	3643.06	5059.8	823.618	6.87549	8.01754	0	46.5953	84.2738	5.81167	64.1403	8.72665	2.90888	302.802	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.45754e-08
60.3	3643.05	5059.8	823.618	6.87549	8.01754	0	46.5953	84.2738	5.81167	64.1403	8.72665	2.90888	315.178	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.23517e-08
60.6	3643.05	5059.8	823.618	6.87549	8.01754	0	46.5953	84.2738	5.81167	64.1403	8.72665	2.90888	327.554	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.49012e-08
60.9	3643.05	5059.8	823.618	6.87549	8.01754	0	46.5953	84.2738	5.81167	64.1403	8.72665	2.90888	339.93	12.3759	8	0	-8	0	0	0	0	0	0	0	0	4.28408e-08
61.2	3643.05	5059.8	823.618	6.87549	8.01754	0	46.5953	84.2738	5.81167	64.1403	8.72665	2.90888	352.306	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.42144e-08
61.5	3643.05	5059.8	823.618	6.87549	8.01754	0	46.5953	84.2738	5.81167	64.1403	8.72665	2.90888	4.6814	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.30385e-08
61.8	3643.05	5059.8	823.618	6.87549	8.01754	0	46.5953	84.2737	5.81167	64.1403	8.72665	2.90888	17.0573	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.91155e-08
62.1	3643.05	5059.79	823.618	6.87549	8.01754	0	46.5953	84.2737	5.81167	64.1403	8.72665	2.90888	29.4332	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
62.4	3643.05	5059.79	823.618	6.87549	8.01754	0	46.5953	84.2737	5.81167	64.1403	8.72665	2.90888	41.8091	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.6077e-08
62.7	3643.05	5059.79	823.618	6.87549	8.01754	0	46.5953	84.2737	5.81167	64.1403	8.72665	2.90888	54.185	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-1.49012e-08
63	3643.05	5059.79	823.618	6.87549	8.01754	0	46.5953	84.2737	5.81167	64.1403	8.72665	2.90888	66.5608	12.3759	8	0	-8	0	0	0	0	0	0	0	0	9.12696e-08
63.3	3643.05	5059.79	823.618	6.87549	8.01754	0	46.5953	84.2737	5.81167	64.1403	8.72665	2.90888	78.9367	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-9.31323e-09
63.6	3643.05	5059.79	823.618	6.87549	8.01754	0	46.5953	84.2737	5.81166	64.1403	8.72665	2.90888	91.3126	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.13621e-07
63.9	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5953	84.2737	5.81166	64.1403	8.72665	2.90888	103.689	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.22003e-07
64.2	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5953	84.2737	5.81166	64.1403	8.72665	2.90888	116.064	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.60887e-09
64.5	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5953	84.2737	5.81166	64.1403	8.72665	2.90888	128.44	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-8.3819e-09
64.8	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	140.816	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.58325e-08
65.1	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	153.192	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-3.1665e-08
65.4	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	165.568	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.04891e-08
65.7	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	177.944	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-08
66	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	190.32	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.58794e-09
66.3	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	202.696	12.3759	8	0	-8	0	0	0	0	0	0	0	0	4.65661e-08
66.6	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	215.072	12.3759	8	0	-8	0	0	0	0	0	0	0	0	8.19564e-08
66.9	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	227.447	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.79397e-08
67.2	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	239.823	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
67.5	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	252.199	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.1665e-08
67.8	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	264.575	12.3759	8	0	-8	0	0	0	0	0	0	0	0	0
68.1	3643.05	5059.79	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	276.951	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.79865e-08
68.4	3643.05	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	289.327	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-09
68.7	3643.05	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	301.703	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-7.98609e-08
69	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81166	64.1403	8.72665	2.90888	314.079	12.3759	8	0	-8	0	0	0	0	0	0	0	0	6.51926e-09
69.3	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81165	64.1403	8.72665	2.90888	326.455	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.08965e-07
69.6	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81165	64.1403	8.72665	2.90888	338.83	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-4.09782e-08
69.9	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81165	64.1403	8.72665	2.90888	351.206	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.6077e-08
70.2	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2737	5.81165	64.1403	8.72665	2.90888	3.58218	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.98023e-08
70.5	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2736	5.81165	64.1403	8.72665	2.90888	15.9581	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-4.28408e-08
70.8	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2736	5.81165	64.1403	8.72665	2.90888	28.334	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-8.19564e-08
71.1	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2736	5.81165	64.1403	8.72665	2.90888	40.7099	12.3759	8	0	-8	0	0	0	0	0	0	0	0	8.56817e-08
71.4	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2736	5.81165	64.1403	8.72665	2.90888	53.0857	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-2.98023e-08
71.7	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2736	5.81165	64.1403	8.72665	2.90888	65.4616	12.3759	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-09
72	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2736	5.81165	64.1403	8.72665	2.90888	77.8375	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-08
72.3	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2736	5.81165	64.1403	8.72665	2.90888	90.2134	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.91155e-08
72.6	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2736	5.81165	64.1403	8.72665	2.90888	102.589	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-7.54371e-08
72.9	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5952	84.2736	5.81165	64.1403	8.72665	2.90888	114.965	12.3759	8	0	-8	0	0	0	0	0	0	0	0	4.19095e-09
73.2	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	127.341	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.6345e-08
73.5	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	139.717	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
73.8	3643.04	5059.78	823.617	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	152.093	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.02914e-08
74.1	3643.04	5059.78	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	164.469	12.3759	8	0	-8	0	0	0	0	0	0	0	0	2.79397e-08
74.4	3643.04	5059.78	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	176.845	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.96046e-08
74.7	3643.04	5059.78	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	189.221	12.3759	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
75	3643.04	5059.78	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	201.596	12.3759	8	0	-8	0	0	0	0	0	0	0	0	-6.89179e-08
75.3	3643.04	5059.78	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	213.972	12.3759	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
75.6	3643.04	5059.78	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	226.348	12.3759	8	0	-8	0	0	0	0	0	0	0	0	3.91155e-08
75.9	3643.04	5059.78	823.616	6.87549	8.01754	0	46.5951	84.2736	5.81165	64.1403	8.72665	2.90888	238.724	12.3759	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-08
