# Sensor: Rotor
# Record count: 404
# Storage mode: Memory
# Datetime of save: 2026-04-08T11:32:51
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
91.2	3875.03	4949.12	899.969	7.47684	8.97888	0	49.4709	91.9164	5.66884	69.8145	8.02478	2.67493	300.373	13.4583	7.77541	-0.051216	-7.76858	0.321786	0	0	0	0.377729	-0.0437051	-0.0437051	-0.0437051	-2.4898e+06
91.5	4075.27	5202.05	919.255	7.48089	8.75915	0	52.0274	93.8862	5.95855	69.8524	8.02043	2.67348	313.83	13.4656	7.97479	-0.0242508	-7.97173	0.219461	0	0	0	0.174299	-0.034636	-0.034636	-0.034636	-2.26835e+06
91.8	3797.25	4845.55	899.297	7.48338	9.00655	0	48.478	91.8478	5.55021	69.8756	8.01777	2.67259	327.292	13.4701	7.75831	0.131512	-7.75692	0.0651399	0	0	0	-0.97131	0.000331994	0.000331994	0.000331994	-400227
92.1	4034.09	5146.18	917.333	7.48569	9.1149	0	51.5017	93.6899	5.89456	69.8972	8.01529	2.67176	340.76	13.4742	7.66846	0.143975	-7.66516	-0.172643	0	0	0	-1.07606	0.0146639	0.0146639	0.0146639	962176
92.4	3760.56	4796.29	899.079	7.48718	8.97674	0	48.0096	91.8255	5.49379	69.9111	8.0137	2.67123	354.232	13.4769	7.78803	0.183857	-7.77801	-0.349468	0	0	0	-1.35411	0.0130473	0.0130473	0.0130473	514842
92.7	3828.83	4883.79	905.054	7.48654	8.83006	0	48.8812	92.4357	5.59401	69.9051	8.01439	2.67146	7.70746	13.4758	7.91672	0.22548	-7.91274	-0.109656	0	0	0	-1.63225	-0.00728128	-0.00728128	-0.00728128	-489148
93	3846.79	4906.33	906.317	7.48709	8.87401	0	49.1104	92.5647	5.61982	69.9102	8.0138	2.67127	21.1838	13.4768	7.87809	0.167026	-7.87628	0.0245373	0	0	0	-1.21485	0.00194433	0.00194433	0.00194433	248228
93.3	3844.95	4903.83	903.234	7.48732	8.80165	0	49.087	92.2499	5.61697	69.9125	8.01354	2.67118	34.6601	13.4772	7.94311	0.205371	-7.94021	-0.0624401	0	0	0	-1.48161	0.0145988	0.0145988	0.0145988	149107
93.6	3907.87	4983.38	906.29	7.48839	8.70503	0	49.8903	92.562	5.70808	69.9224	8.01241	2.6708	48.137	13.4791	8.03241	0.348864	-8.02406	-0.111551	0	0	0	-2.4895	-0.0195653	-0.0195653	-0.0195653	-1.24369e+06
93.9	3907.12	4981.08	906.59	7.49041	8.74028	0	49.8807	92.5926	5.70544	69.9412	8.01025	2.67008	61.6152	13.4827	8.00217	0.257353	-7.99512	-0.215859	0	0	0	-1.84365	-0.0346997	-0.0346997	-0.0346997	-2.14366e+06
94.2	4114.4	5242.44	924.338	7.49452	8.70943	0	52.5269	94.4053	6.00482	69.9796	8.00585	2.66862	75.0961	13.4901	8.03493	0.361492	-8.02041	-0.319926	0	0	0	-2.58066	-0.0243073	-0.0243073	-0.0243073	-1.96961e+06
94.5	4135.58	5264.8	931.337	7.50111	8.8733	0	52.7973	95.1201	6.03043	70.0412	7.99881	2.66627	88.5825	13.502	7.89348	0.229857	-7.88974	-0.0791996	0	0	0	-1.66877	-0.0137558	-0.0137558	-0.0137558	-754665
94.8	4207.11	5350.53	941.847	7.50859	9.00897	0	53.7105	96.1935	6.12863	70.111	7.99085	2.66362	102.079	13.5155	7.78235	0.38103	-7.77289	-0.0448733	0	0	0	-2.80641	0.0108074	0.0108074	0.0108074	431499
95.1	4028.43	5119.42	919.649	7.51428	9.01541	0	51.4294	93.9264	5.8639	70.1641	7.9848	2.6616	115.587	13.5257	7.78269	0.327287	-7.7755	-0.0685809	0	0	0	-2.41027	0.00963104	0.00963104	0.00963104	136911
95.4	3792.08	4818.25	899.808	7.51554	9.13902	0	48.4121	91.9	5.51893	70.176	7.98345	2.66115	129.108	13.528	7.67872	0.348523	-7.67076	0.0274638	0	0	0	-2.60146	0.00862962	0.00862962	0.00862962	845784
95.7	3917.81	4978.12	914.962	7.51537	9.41153	0	50.0172	93.4477	5.70205	70.1743	7.98364	2.66121	142.635	13.5277	7.4562	0.267868	-7.45027	0.12929	0	0	0	-2.05913	0.0285653	0.0285653	0.0285653	1.30466e+06
96	3787.11	4812.48	903.938	7.51469	9.38765	0	48.3486	92.3218	5.51232	70.168	7.98436	2.66145	156.163	13.5264	7.47451	0.140139	-7.46916	0.245561	0	0	0	-1.07487	-0.00585436	-0.00585436	-0.00585436	-887050
96.3	3705.17	4709.85	896.643	7.51229	9.37795	0	47.3024	91.5768	5.39478	70.1456	7.98691	2.6623	169.69	13.5221	7.47984	0.290441	-7.47159	0.197423	0	0	0	-2.22612	-0.0330498	-0.0330498	-0.0330498	-1.69727e+06
96.6	4178.19	5309.85	938.493	7.51411	9.46797	0	53.3413	95.851	6.08203	70.1625	7.98498	2.66166	183.214	13.5254	7.41052	0.278854	-7.40304	0.181712	0	0	0	-2.15717	-0.0282367	-0.0282367	-0.0282367	-2.39507e+06
96.9	4555.47	5780.55	971.649	7.5255	9.63425	0	58.1579	99.2373	6.62118	70.2689	7.97289	2.65763	196.738	13.5459	7.29365	0.33729	-7.28339	0.189183	0	0	0	-2.65144	-0.0370759	-0.0370759	-0.0370759	-1.9923e+06
97.2	4343.72	5502.47	958.598	7.53833	9.74645	0	55.4545	97.9043	6.30266	70.3888	7.95932	2.65311	210.273	13.569	7.22199	0.308407	-7.21432	0.125089	0	0	0	-2.44787	-0.0123361	-0.0123361	-0.0123361	-961082
97.5	4262.71	5393.5	948.8	7.54721	9.68366	0	54.4203	96.9037	6.17784	70.4717	7.94996	2.64999	223.831	13.585	7.27738	0.432782	-7.26375	0.104042	0	0	0	-3.40971	-0.00319193	-0.00319193	-0.00319193	-996609
97.8	4244.91	5365.38	942.474	7.55507	9.70298	0	54.1931	96.2576	6.14564	70.5451	7.94168	2.64723	237.408	13.5991	7.27045	0.279891	-7.26472	0.0706147	0	0	0	-2.20637	-0.0297606	-0.0297606	-0.0297606	-1.85629e+06
98.1	4040.49	5103.48	931.713	7.5603	9.58286	0	51.5834	95.1585	5.84565	70.5938	7.9362	2.6454	251	13.6085	7.36668	0.0523819	-7.36649	0.00159969	0	0	0	-0.407414	-0.0139217	-0.0139217	-0.0139217	-617392
98.4	3662.77	4627.68	896.385	7.5582	9.50733	0	46.7612	91.5504	5.30065	70.5743	7.9384	2.64613	264.604	13.6048	7.42314	0.219249	-7.41872	0.132154	0	0	0	-1.6928	0.00309889	0.00309889	0.00309889	-116430
98.7	3754.1	4746.08	904.322	7.5534	9.44818	0	47.9271	92.361	5.43627	70.5294	7.94344	2.64781	278.21	13.5961	7.46487	0.188662	-7.45968	0.204804	0	0	0	-1.44875	-0.00607994	-0.00607994	-0.00607994	-51189.5
99	3987.64	5042.15	928.676	7.55217	9.29249	0	50.9087	94.8483	5.7754	70.518	7.94474	2.64825	291.811	13.5939	7.58871	0.173612	-7.58666	0.0289713	0	0	0	-1.31092	-0.01474	-0.01474	-0.01474	-1.24179e+06
99.3	3941.69	4983.52	925.842	7.55297	9.20007	0	50.322	94.5589	5.70824	70.5254	7.9439	2.64797	305.406	13.5953	7.66575	0.24926	-7.65891	0.206534	0	0	0	-1.86404	-0.0270574	-0.0270574	-0.0270574	-1.69758e+06
99.6	4014.76	5075.09	931.308	7.55418	8.97125	0	51.2549	95.1172	5.81313	70.5367	7.94262	2.64754	319	13.5975	7.86253	0.232712	-7.85598	0.220931	0	0	0	-1.69674	-0.0219719	-0.0219719	-0.0219719	-1.7531e+06
99.9	4454.88	5626.25	967.415	7.56116	8.85289	0	56.8737	98.8049	6.44444	70.6019	7.93529	2.6451	332.597	13.6101	7.97501	0.546423	-7.95496	0.14449	0	0	0	-3.92945	-0.008633	-0.008633	-0.008633	-707094
100.2	4160.22	5248.56	945.474	7.56914	8.87946	0	53.1119	96.564	6.01183	70.6764	7.92692	2.64231	346.201	13.6245	7.95954	0.535685	-7.94115	-0.074678	0	0	0	-3.85915	-0.0160025	-0.0160025	-0.0160025	-1.49653e+06
100.5	4238.96	5343.78	955.086	7.575	8.65327	0	54.1172	97.5456	6.12089	70.7311	7.92079	2.64026	359.818	13.635	8.17392	0.449734	-8.16152	0.0171597	0	0	0	-3.15405	-0.0177091	-0.0177091	-0.0177091	-1.05636e+06
100.8	4017.85	5062.54	940.383	7.57873	8.48177	0	51.2943	96.044	5.79875	70.7659	7.9169	2.63897	13.4476	13.6417	8.3433	0.327448	-8.33652	-0.0765616	0	0	0	-2.24935	-0.00830535	-0.00830535	-0.00830535	-981299
101.1	3794.47	4781.95	919.38	7.57735	8.56021	0	48.4426	93.8989	5.47736	70.7531	7.91833	2.63944	27.086	13.6392	8.26535	0.214172	-8.26257	0.000124334	0	0	0	-1.48482	-0.0212802	-0.0212802	-0.0212802	-1.43012e+06
101.4	3675.03	4634.36	908.168	7.57255	8.37673	0	46.9176	92.7538	5.3083	70.7083	7.92335	2.64112	40.7264	13.6306	8.44103	0.130157	-8.44001	0.0167362	0	0	0	-0.883511	-0.00909374	-0.00909374	-0.00909374	167186
101.7	3734.27	4712.78	907.978	7.56658	8.27559	0	47.674	92.7344	5.39813	70.6525	7.9296	2.6432	54.3613	13.6199	8.53747	-0.0328617	-8.53732	-0.0383844	0	0	0	0.220541	-0.00112368	-0.00112368	-0.00112368	-857259
102	4234.73	5343.69	950.43	7.56756	8.32957	0	54.0631	97.0702	6.12079	70.6616	7.92858	2.64286	67.9866	13.6216	8.48323	0.00325222	-8.48189	-0.150677	0	0	0	-0.0219689	-0.0292253	-0.0292253	-0.0292253	-1.51713e+06
102.3	4277.31	5392.5	951.137	7.57447	8.25993	0	54.6068	97.1424	6.1767	70.7261	7.92135	2.64045	81.6073	13.634	8.56255	-0.0180493	-8.5612	-0.151175	0	0	0	0.120794	-0.0200617	-0.0200617	-0.0200617	-1.5714e+06
102.6	4324.59	5446.75	961.167	7.58191	8.30475	0	55.2103	98.1667	6.23884	70.7956	7.91357	2.63786	95.2351	13.6474	8.52472	-0.0818695	-8.52346	-0.121627	0	0	0	0.550321	-0.00384796	-0.00384796	-0.00384796	-763867
102.9	4234.8	5328.8	957.252	7.58884	8.18691	0	54.0641	97.7669	6.10373	70.8604	7.90635	2.63545	108.876	13.6599	8.65532	-0.186529	-8.64856	-0.286589	0	0	0	1.23554	-0.0030796	-0.0030796	-0.0030796	-383411
103.2	4103.86	5161.14	948.335	7.59309	8.1462	0	52.3924	96.8562	5.91169	70.9	7.90193	2.63398	122.53	13.6676	8.70345	-0.0271176	-8.6975	-0.320484	0	0	0	0.17864	0.00568118	0.00568118	0.00568118	-174537
103.5	4131.52	5193.98	953.165	7.59593	8.11324	0	52.7455	97.3495	5.94931	70.9266	7.89897	2.63299	136.193	13.6727	8.74207	-0.113999	-8.73373	-0.364332	0	0	0	0.747823	-0.00887029	-0.00887029	-0.00887029	-1.24249e+06
103.8	3879.81	4877.18	933.918	7.5965	8.21065	0	49.532	95.3837	5.58644	70.9318	7.89838	2.63279	149.863	13.6737	8.63901	-0.199526	-8.62757	-0.397161	0	0	0	1.32482	-0.00324633	-0.00324633	-0.00324633	187723
104.1	3830.35	4817.05	930.023	7.59328	8.27357	0	48.9006	94.9859	5.51756	70.9018	7.90172	2.63391	163.537	13.6679	8.56968	-0.323151	-8.55889	-0.283559	0	0	0	2.16225	0.0210279	0.0210279	0.0210279	687574
104.4	3932.2	4946.81	938.104	7.5907	8.0219	0	50.2009	95.8113	5.6662	70.8777	7.90441	2.6348	177.207	13.6633	8.83552	-0.539936	-8.80925	-0.41479	0	0	0	3.50739	-0.011879	-0.011879	-0.011879	-738546
104.7	4053.16	5098.67	941.178	7.59116	7.90314	0	51.7451	96.1252	5.84013	70.882	7.90393	2.63464	190.873	13.6641	8.96884	-0.535719	-8.9407	-0.46594	0	0	0	3.42901	-0.0274712	-0.0274712	-0.0274712	-1.24798e+06
105	4197.53	5278.27	949.523	7.59405	7.87764	0	53.5882	96.9775	6.04585	70.909	7.90092	2.63364	204.537	13.6693	9.0013	-0.758809	-8.96217	-0.356596	0	0	0	4.83957	-0.0203051	-0.0203051	-0.0203051	-2.20696e+06
105.3	3977.38	5000.01	936.786	7.59622	7.74088	0	50.7776	95.6766	5.72713	70.9293	7.89867	2.63289	218.203	13.6732	9.16294	-0.817128	-9.12307	-0.247773	0	0	0	5.11817	-0.017551	-0.017551	-0.017551	-792796
105.6	3791.76	4768.21	924.339	7.59376	7.58709	0	48.4079	94.4054	5.46162	70.9063	7.90123	2.63374	231.875	13.6688	9.34566	-0.924102	-9.29689	-0.234698	0	0	0	5.6765	0.0168595	0.0168595	0.0168595	361378
105.9	4075.74	5126.33	954.99	7.59226	7.59467	0	52.0334	97.5359	5.87182	70.8923	7.90278	2.63426	245.546	13.6661	9.33449	-0.852021	-9.27968	-0.542422	0	0	0	5.24595	0.0122542	0.0122542	0.0122542	99128.7
106.2	3891.37	4894.47	936.588	7.59222	7.51107	0	49.6796	95.6564	5.60624	70.8919	7.90283	2.63428	259.213	13.666	9.43833	-0.872527	-9.37455	-0.662216	0	0	0	5.31743	-0.00542967	-0.00542967	-0.00542967	-218731
106.5	3783.29	4760.64	931.003	7.58883	7.46435	0	48.2997	95.086	5.45295	70.8603	7.90636	2.63545	272.879	13.6599	9.49316	-0.573809	-9.45402	-0.642175	0	0	0	3.47329	0.0243108	0.0243108	0.0243108	923580
106.8	4016.77	5055.93	954.156	7.58661	7.37051	0	51.2806	97.4507	5.79118	70.8395	7.90867	2.63622	286.542	13.6559	9.61121	-0.429408	-9.58442	-0.57432	0	0	0	2.56529	0.0126474	0.0126474	0.0126474	73659.9
107.1	4089.11	5145.77	957.693	7.5884	7.36997	0	52.2041	97.812	5.89408	70.8562	7.90681	2.6356	300.2	13.6591	9.61418	-0.376972	-9.59002	-0.567314	0	0	0	2.25107	-0.0163311	-0.0163311	-0.0163311	-360547
107.4	4216.9	5304	960.712	7.59208	7.39103	0	53.8355	98.1203	6.07533	70.8906	7.90297	2.63432	313.857	13.6657	9.59143	-0.538411	-9.564	-0.485443	0	0	0	3.2221	-0.0172404	-0.0172404	-0.0172404	-1.95718e+06
107.7	3934.7	4947.88	939.965	7.59389	7.33404	0	50.2328	96.0013	5.66742	70.9075	7.90109	2.6337	327.52	13.669	9.66828	-0.419426	-9.64578	-0.508484	0	0	0	2.48981	-0.0253247	-0.0253247	-0.0253247	-1.44813e+06
108	3830.67	4818.44	929.256	7.5917	7.26551	0	48.9046	94.9076	5.51916	70.887	7.90337	2.63446	341.187	13.6651	9.75665	-0.451198	-9.73646	-0.436007	0	0	0	2.65325	0.00271388	0.00271388	0.00271388	351110
108.3	3848.21	4842.78	923.804	7.58814	7.31731	0	49.1286	94.3507	5.54704	70.8538	7.90708	2.63569	354.854	13.6586	9.68304	-0.654366	-9.65812	-0.232182	0	0	0	3.87603	0.0310287	0.0310287	0.0310287	948864
108.6	4055.92	5104.63	939.121	7.58746	7.58025	0	51.7803	95.9151	5.84697	70.8475	7.90778	2.63593	8.51599	13.6574	9.34633	-0.574485	-9.32286	-0.32874	0	0	0	3.52617	0.0253927	0.0253927	0.0253927	1.18422e+06
108.9	3670.18	4620.93	909.375	7.58454	7.54874	0	46.8557	92.8771	5.29292	70.8202	7.91083	2.63694	22.174	13.6522	9.38172	-0.567689	-9.36081	-0.263926	0	0	0	3.47047	0.0226869	0.0226869	0.0226869	478049
109.2	3604.32	4542.75	906.518	7.57663	7.58038	0	46.015	92.5852	5.20338	70.7463	7.91909	2.6397	35.8288	13.6379	9.33283	-0.639591	-9.303	-0.383086	0	0	0	3.93295	-0.0120677	-0.0120677	-0.0120677	-1.6516e+06
109.5	4136.52	5214.65	953.064	7.57497	7.73197	0	52.8093	97.3392	5.97299	70.7308	7.92083	2.64028	49.4739	13.6349	9.14783	-0.646917	-9.1209	-0.271112	0	0	0	4.05702	-0.0270741	-0.0270741	-0.0270741	-1.11698e+06
109.8	4199.84	5291.51	956.423	7.57922	7.74839	0	53.6177	97.6822	6.06102	70.7705	7.91638	2.63879	63.1103	13.6426	9.13358	-0.421723	-9.1201	-0.261178	0	0	0	2.64753	-0.0106384	-0.0106384	-0.0106384	-1.38151e+06
110.1	3981.29	5014.47	939.761	7.58177	7.74671	0	50.8276	95.9805	5.74369	70.7943	7.91372	2.63791	76.7491	13.6472	9.13863	-0.583587	-9.11991	0.0355936	0	0	0	3.66139	-0.013446	-0.013446	-0.013446	-530826
110.4	3920.87	4938.61	930.181	7.58139	7.83714	0	50.0562	95.0021	5.6568	70.7908	7.91412	2.63804	90.394	13.6465	9.03273	-0.425282	-9.02199	0.114319	0	0	0	2.69883	0.00795969	0.00795969	0.00795969	87127.5
110.7	3762.7	4741.37	924.105	7.57821	8.07062	0	48.0369	94.3815	5.43088	70.7611	7.91744	2.63915	104.041	13.6408	8.76773	-0.352767	-8.76046	0.0549903	0	0	0	2.30595	0.0211684	0.0211684	0.0211684	524746
111	3979.85	5016.33	935.663	7.57621	8.19264	0	50.8092	95.5619	5.74583	70.7424	7.91953	2.63984	117.684	13.6372	8.63487	-0.250549	-8.63106	0.0557937	0	0	0	1.66276	0.0180868	0.0180868	0.0180868	894449
111.3	3605.36	4546.77	900.206	7.57212	8.18064	0	46.0283	91.9406	5.20798	70.7042	7.9238	2.64127	131.323	13.6298	8.64288	-0.0105025	-8.6428	-0.0347496	0	0	0	0.0696246	0.031441	0.031441	0.031441	1.07354e+06
111.6	3552.68	4485.51	895.918	7.56338	8.1043	0	45.3557	91.5026	5.13781	70.6226	7.93297	2.64432	144.957	13.6141	8.71421	-0.0475495	-8.71363	0.0880983	0	0	0	0.312654	0.0240425	0.0240425	0.0240425	743331
111.9	3923.47	4956.61	929.023	7.55887	8.13563	0	50.0894	94.8838	5.67742	70.5805	7.93769	2.6459	158.579	13.606	8.67548	-0.0946404	-8.67496	0.00162396	0	0	0	0.625049	0.0122004	0.0122004	0.0122004	682419
112.2	4145.1	5235.28	953.224	7.56077	8.17547	0	52.9188	97.3555	5.99661	70.5983	7.93569	2.64523	172.189	13.6094	8.63539	0.00928432	-8.63462	-0.114838	0	0	0	-0.0616069	0.00327262	0.00327262	0.00327262	-445977
112.5	4174.68	5269.31	953.889	7.56555	8.15745	0	53.2965	97.4234	6.0356	70.6429	7.93069	2.64356	185.797	13.618	8.65992	0.0132719	-8.65859	-0.151158	0	0	0	-0.0878228	-0.0179806	-0.0179806	-0.0179806	-1.18385e+06
112.8	4348.91	5484	968.205	7.57277	8.20724	0	55.5208	98.8856	6.2815	70.7103	7.92312	2.64104	199.41	13.631	8.6156	0.0596953	-8.61448	-0.12537	0	0	0	-0.397033	-0.00943963	-0.00943963	-0.00943963	-842012
113.1	4217.67	5313.47	956.051	7.57993	8.1752	0	53.8453	97.6442	6.08618	70.7771	7.91564	2.63855	213.035	13.6439	8.65755	0.0319361	-8.65606	-0.157229	0	0	0	-0.211389	0.0146941	0.0146941	0.0146941	94405.8
113.4	4026.29	5070.08	933.289	7.58335	8.11549	0	51.4021	95.3195	5.8074	70.8091	7.91207	2.63736	226.672	13.65	8.72518	-0.097869	-8.7196	-0.296464	0	0	0	0.643063	0.0239706	0.0239706	0.0239706	779088
113.7	3801.16	4787.36	908.461	7.58215	8.02468	0	48.528	92.7838	5.48355	70.7979	7.91332	2.63777	240.319	13.6479	8.82252	-0.164822	-8.81555	-0.309387	0	0	0	1.07112	0.0453236	0.0453236	0.0453236	1.97999e+06
114	3625.37	4569.55	895.104	7.57619	8.00967	0	46.2837	91.4195	5.23407	70.7422	7.91955	2.63985	253.968	13.6371	8.83211	-0.0592008	-8.81513	-0.544135	0	0	0	0.384782	0.0578245	0.0578245	0.0578245	2.30432e+06
114.3	3748.97	4729.25	918.183	7.56992	7.94186	0	47.8617	93.7767	5.417	70.6837	7.92611	2.64204	267.611	13.6258	8.90013	0.0370959	-8.88219	-0.563674	0	0	0	-0.239291	0.0271239	0.0271239	0.0271239	1.00103e+06
114.6	3997.68	5044	937.043	7.5684	7.85051	0	51.0368	95.7029	5.77752	70.6695	7.9277	2.64257	281.242	13.6231	9.0019	0.126859	-8.98386	-0.55521	0	0	0	-0.809006	0.0222593	0.0222593	0.0222593	1.9851e+06
114.9	4078.4	5144.85	940.114	7.56987	7.87064	0	52.0673	96.0165	5.89303	70.6833	7.92615	2.64205	294.867	13.6258	8.98063	0.0739667	-8.96813	-0.467712	0	0	0	-0.472549	0.0162376	0.0162376	0.0162376	116343
115.2	4387.76	5530.5	964.766	7.57617	7.94167	0	56.0168	98.5343	6.33477	70.742	7.91957	2.63986	308.491	13.6371	8.9077	-0.0175464	-8.88809	-0.590577	0	0	0	0.11311	-0.0332284	-0.0332284	-0.0332284	-1.8552e+06
115.5	4323.56	5443.05	961.021	7.58526	7.79284	0	55.1972	98.1518	6.2346	70.827	7.91007	2.63669	322.122	13.6535	9.08872	0.177913	-9.06725	-0.598556	0	0	0	-1.12409	-0.0174217	-0.0174217	-0.0174217	-1.16261e+06
115.8	4204.2	5288.52	943.183	7.59137	7.88532	0	53.6734	96.33	6.0576	70.884	7.90371	2.63457	335.768	13.6645	8.98937	0.339131	-8.94358	-0.840246	0	0	0	-2.17155	0.0114529	0.0114529	0.0114529	-848204
116.1	4094.8	5148.28	938.635	7.59524	8.05151	0	52.2767	95.8655	5.89697	70.9201	7.89969	2.63323	349.427	13.6714	8.8083	0.551556	-8.77073	-0.596862	0	0	0	-3.59836	0.0103266	0.0103266	0.0103266	256740
116.4	3851.68	4842.8	923.266	7.59496	8.04236	0	49.1729	94.2958	5.54706	70.9175	7.89998	2.63333	3.09466	13.6709	8.81799	0.876495	-8.75509	-0.580718	0	0	0	-5.71698	0.0469477	0.0469477	0.0469477	1.93437e+06
116.7	4011.7	5045	945.98	7.59345	8.09856	0	51.2158	96.6157	5.77866	70.9034	7.90155	2.63385	16.7658	13.6682	8.75506	0.948104	-8.68925	-0.499062	0	0	0	-6.22704	0.0503913	0.0503913	0.0503913	2.20123e+06
117	3797.39	4776.67	931.577	7.59155	8.1086	0	48.4797	95.1446	5.47131	70.8857	7.90352	2.63451	30.4354	13.6648	8.74203	0.935854	-8.67847	-0.481062	0	0	0	-6.15478	0.0208809	0.0208809	0.0208809	1.31978e+06
117.3	3801.16	4784.05	923.819	7.58738	8.21752	0	48.5279	94.3522	5.47977	70.8467	7.90787	2.63596	44.1019	13.6573	8.62142	0.911444	-8.56468	-0.379955	0	0	0	-6.07449	0.0139502	0.0139502	0.0139502	502206
117.6	4122.09	5188.3	941.797	7.58689	8.39122	0	52.6251	96.1884	5.94281	70.8421	7.90838	2.63613	57.7629	13.6564	8.44241	0.965077	-8.38558	-0.157726	0	0	0	-6.56515	-0.00441589	-0.00441589	-0.00441589	-525537
117.9	4442.46	5586.49	970.135	7.59375	8.40068	0	56.7152	99.0826	6.3989	70.9062	7.90124	2.63375	71.4198	13.6687	8.44053	0.951372	-8.38668	-0.0335266	0	0	0	-6.47188	-0.0215097	-0.0215097	-0.0215097	-1.35968e+06
118.2	4174.67	5244.89	952.392	7.60076	8.50888	0	53.2964	97.2705	6.00762	70.9716	7.89395	2.63132	85.0824	13.6814	8.34089	0.909362	-8.29097	0.0576681	0	0	0	-6.25924	-0.00606074	-0.00606074	-0.00606074	-786021
118.5	4292.08	5388.74	963.868	7.60594	8.62479	0	54.7954	98.4426	6.17239	71.02	7.88857	2.62952	98.7574	13.6907	8.23441	0.78141	-8.19639	-0.118723	0	0	0	-5.44589	0.00712453	0.00712453	0.00712453	-568398
118.8	4488.52	5628.95	978.661	7.61461	8.70622	0	57.3032	99.9534	6.44753	71.101	7.87959	2.62653	112.443	13.7063	8.16668	0.701926	-8.13595	-0.0906468	0	0	0	-4.93096	0.00453985	0.00453985	0.00453985	-475254
119.1	4359.18	5460.18	975.625	7.62376	8.67312	0	55.6519	99.6433	6.25422	71.1864	7.87013	2.62338	126.142	13.7228	8.2077	0.715431	-8.17326	-0.229007	0	0	0	-5.00253	0.0278439	0.0278439	0.0278439	1.47576e+06
119.4	3755.38	4703.82	925.857	7.62385	8.751	0	47.9435	94.5604	5.38787	71.1873	7.87004	2.62335	139.856	13.7229	8.13476	0.700649	-8.09457	-0.401631	0	0	0	-4.94707	0.0322845	0.0322845	0.0322845	1.0847e+06
119.7	3642.59	4566.91	909.494	7.61657	8.83594	0	46.5036	92.8893	5.23105	71.1193	7.87756	2.62585	153.579	13.7098	8.04887	0.54885	-8.01163	-0.544752	0	0	0	-3.91902	0.00405176	0.00405176	0.00405176	473069
120	3977.37	4989.58	933.102	7.61207	8.75026	0	50.7775	95.3004	5.71519	71.0773	7.88222	2.62741	167.296	13.7017	8.12288	0.711719	-8.07684	-0.489112	0	0	0	-5.03581	0.00721427	0.00721427	0.00721427	360058
120.3	4404.94	5523.28	964.945	7.61578	8.66505	0	56.2361	98.5526	6.32649	71.1119	7.87838	2.62613	181.001	13.7084	8.20675	0.677999	-8.16815	-0.415112	0	0	0	-4.74497	0.0075785	0.0075785	0.0075785	211440
120.6	4137.32	5184.09	943.238	7.6211	8.50126	0	52.8195	96.3356	5.93798	71.1616	7.87288	2.62429	194.707	13.718	8.3707	0.661886	-8.33727	-0.347199	0	0	0	-4.53913	0.00036093	0.00036093	0.00036093	-264516
120.9	4054.93	5079.91	943.726	7.62252	8.48837	0	51.7677	96.3855	5.81865	71.1748	7.87141	2.6238	208.42	13.7205	8.38498	0.4895	-8.36387	-0.337694	0	0	0	-3.34945	0.0178102	0.0178102	0.0178102	361597
